dataname,dataset,datatype,mean_hamming,median_hamming,sd_hamming
ENSGT00390000002112,Euteleostomi,AA,0.23543963315470817,0.25157232704402516,0.11721877393662178
ENSGT00390000002112,Euteleostomi,NT,0.24573283112204114,0.25723877465379774,0.11287111623895253
ENSGT00390000002142,Euteleostomi,AA,0.32193561383795266,0.3482849604221636,0.13133943394293862
ENSGT00390000002142,Euteleostomi,NT,0.2778103758509433,0.31758530183727035,0.12084093737097658
ENSGT00390000002143,Euteleostomi,AA,0.28363632697863794,0.3597815814652414,0.13872043516796898
ENSGT00390000002143,Euteleostomi,NT,0.30489343580663025,0.3609204683084376,0.10638342793853149
ENSGT00390000002149,Euteleostomi,AA,0.2647172519658468,0.29365079365079366,0.10678338738913447
ENSGT00390000002149,Euteleostomi,NT,0.30489403160903145,0.33541147132169574,0.09430680600615278
ENSGT00390000002155,Euteleostomi,AA,0.5195378819010598,0.6015325670498084,0.2036306162792136
ENSGT00390000002155,Euteleostomi,NT,0.43789697146368123,0.491183823156185,0.15303562240106167
ENSGT00390000002164,Euteleostomi,AA,0.4389262162280285,0.45483870967741935,0.1291680725963263
ENSGT00390000002164,Euteleostomi,NT,0.38214979223807016,0.39864864864864863,0.1237646843074954
ENSGT00390000002174,Euteleostomi,AA,0.5076146701687994,0.6,0.20764063027025817
ENSGT00390000002174,Euteleostomi,NT,0.4226506042082905,0.49926578560939794,0.16745550070370993
ENSGT00390000002201,Euteleostomi,AA,0.4190303249702774,0.5035362894624573,0.18328939085922333
ENSGT00390000002201,Euteleostomi,NT,0.3582212375164148,0.42852498606724876,0.17417407272351393
ENSGT00390000002211,Euteleostomi,AA,0.3163897361721775,0.3273615635179153,0.12639215301156886
ENSGT00390000002211,Euteleostomi,NT,0.30974022203262014,0.3322493224932249,0.11892246957565543
ENSGT00390000002215,Euteleostomi,AA,0.30294167230808955,0.2962962962962963,0.13127986321115984
ENSGT00390000002215,Euteleostomi,NT,0.31701558041642613,0.32106293285155074,0.11984793240782522
ENSGT00390000002216,Euteleostomi,AA,0.30711868566895095,0.2819804832417378,0.1300603543113224
ENSGT00390000002216,Euteleostomi,NT,0.30021544652194854,0.2638271505879626,0.12159268179603955
ENSGT00390000002222,Euteleostomi,AA,0.24411062521255622,0.22266469450449425,0.1344960678313774
ENSGT00390000002222,Euteleostomi,NT,0.24634126254810973,0.22237116473041407,0.12383225800336944
ENSGT00390000002223,Euteleostomi,AA,0.2122549116294773,0.2019704433497537,0.11295327195345493
ENSGT00390000002223,Euteleostomi,NT,0.24055701844334718,0.2267628205128205,0.11914648588029098
ENSGT00390000002226,Euteleostomi,AA,0.4121643736963682,0.42105263157894735,0.17354513484646825
ENSGT00390000002226,Euteleostomi,NT,0.3611799691296049,0.3664302600472813,0.1651699292069356
ENSGT00390000002231,Euteleostomi,AA,0.3542533183226659,0.4535637149028078,0.17200797160503922
ENSGT00390000002231,Euteleostomi,NT,0.2953725671779449,0.38209606986899564,0.14016258201506318
ENSGT00390000002232,Euteleostomi,AA,0.3395758190540791,0.379162667060474,0.11530724268830007
ENSGT00390000002232,Euteleostomi,NT,0.3149345075692237,0.3502843250183252,0.10684697808370563
ENSGT00390000002234,Euteleostomi,AA,0.5084093319909434,0.5302013422818792,0.10751307292908407
ENSGT00390000002234,Euteleostomi,NT,0.38408757662824466,0.40401785714285715,0.09225629167492964
ENSGT00390000002236,Euteleostomi,AA,0.34512092024242325,0.290167865707434,0.15338967947959448
ENSGT00390000002236,Euteleostomi,NT,0.25321877940326104,0.20935672514619882,0.11538155901251454
ENSGT00390000002245,Euteleostomi,AA,0.34532830756208316,0.29537366548042704,0.17294583042315573
ENSGT00390000002245,Euteleostomi,NT,0.3284887765239116,0.3389032439861447,0.1459305993990299
ENSGT00390000002259,Euteleostomi,AA,0.4500931502733931,0.5171339563862928,0.1484041437710434
ENSGT00390000002259,Euteleostomi,NT,0.3522774675177584,0.4016393442622951,0.12369205311322103
ENSGT00390000002288,Euteleostomi,AA,0.31728670585972973,0.18203309692671396,0.21837085234178663
ENSGT00390000002288,Euteleostomi,NT,0.2929807146648312,0.20109546165884193,0.1689835034676826
ENSGT00390000002292,Euteleostomi,AA,0.1621055056728406,0.15870307167235495,0.09128416669010336
ENSGT00390000002292,Euteleostomi,NT,0.21465003597866808,0.21999996191227061,0.09451391163164903
ENSGT00390000002308,Euteleostomi,AA,0.1557264843110209,0.15966386554621848,0.09969729131073193
ENSGT00390000002308,Euteleostomi,NT,0.23710787669765943,0.26638176638176636,0.08860885706405683
ENSGT00390000002313,Euteleostomi,AA,0.2802465055756452,0.28534031413612565,0.14554723352086693
ENSGT00390000002313,Euteleostomi,NT,0.2796212114628847,0.30619469026548674,0.12660687494668416
ENSGT00390000002316,Euteleostomi,AA,0.46922413892865183,0.5041744149558598,0.16229626948854053
ENSGT00390000002316,Euteleostomi,NT,0.3449574386281778,0.35118078005830805,0.13403032669439993
ENSGT00390000002349,Euteleostomi,AA,0.31388258492267096,0.3502722323049002,0.1497429632387937
ENSGT00390000002349,Euteleostomi,NT,0.29176887021865444,0.33182844243792325,0.13850080542602491
ENSGT00390000002365,Euteleostomi,AA,0.35527767845818675,0.35276073619631904,0.15215744282187985
ENSGT00390000002365,Euteleostomi,NT,0.3359133722635716,0.3360655737704918,0.14457769303124016
ENSGT00390000002368,Euteleostomi,AA,0.3409330901051803,0.35343035343035345,0.15642921202999616
ENSGT00390000002368,Euteleostomi,NT,0.3179123132318096,0.32931669372725053,0.16233831457298134
ENSGT00390000002373,Euteleostomi,AA,0.22611476121534732,0.20464608130642287,0.12848926383413564
ENSGT00390000002373,Euteleostomi,NT,0.26265061908480886,0.27132710944242233,0.10775750085436508
ENSGT00390000002393,Euteleostomi,AA,0.1623532536368368,0.14754098360655737,0.08105567411458368
ENSGT00390000002393,Euteleostomi,NT,0.1734916648808507,0.1586299272866437,0.08002281584224903
ENSGT00390000002414,Euteleostomi,AA,0.33729093773661334,0.3357377185332835,0.1551295898258484
ENSGT00390000002414,Euteleostomi,NT,0.27710598542966297,0.2577274388016076,0.14230094419697017
ENSGT00390000002417,Euteleostomi,AA,0.3407334158021753,0.30165289256198347,0.14531999360572287
ENSGT00390000002417,Euteleostomi,NT,0.24977400673038913,0.22543617998163454,0.12268061261518222
ENSGT00390000002422,Euteleostomi,AA,0.32693390826134144,0.3252178169358786,0.17483704824489604
ENSGT00390000002422,Euteleostomi,NT,0.27326209658565664,0.26991150442477874,0.14205440387905757
ENSGT00390000002428,Euteleostomi,AA,0.4442065764922288,0.46577017114914426,0.20757439845435754
ENSGT00390000002428,Euteleostomi,NT,0.36840416172396445,0.38767234387672345,0.16594405866532955
ENSGT00390000002443,Euteleostomi,AA,0.4064330757739374,0.404320987654321,0.16300076720743245
ENSGT00390000002443,Euteleostomi,NT,0.39124422852265733,0.3917634635691658,0.15487868703561497
ENSGT00390000002448,Euteleostomi,AA,0.3140150981333196,0.2935323383084577,0.10890024521216878
ENSGT00390000002448,Euteleostomi,NT,0.3134508372972637,0.30759546789760805,0.09584275433470045
ENSGT00390000002461,Euteleostomi,AA,0.20874492661776772,0.18995051620117148,0.12867498639299252
ENSGT00390000002461,Euteleostomi,NT,0.2409912164605038,0.2498334185141839,0.1122756925340204
ENSGT00390000002485,Euteleostomi,AA,0.3080095264174384,0.2962962962962963,0.09982359891463939
ENSGT00390000002485,Euteleostomi,NT,0.2526412196505626,0.2474437627811861,0.08282615513009098
ENSGT00390000002505,Euteleostomi,AA,0.524025551450857,0.5288184438040345,0.14192920934537662
ENSGT00390000002505,Euteleostomi,NT,0.40711162038007465,0.4108527131782946,0.12731296679424245
ENSGT00390000002509,Euteleostomi,AA,0.39055952613315,0.3779463116542994,0.13326409596410982
ENSGT00390000002509,Euteleostomi,NT,0.2903562978366309,0.27608758661597776,0.1137516854631742
ENSGT00390000002528,Euteleostomi,AA,0.3509264228839722,0.36398467432950193,0.14599525259026694
ENSGT00390000002528,Euteleostomi,NT,0.3210463362240134,0.3431013431013431,0.14563118513076237
ENSGT00390000002533,Euteleostomi,AA,0.2802758319406972,0.29394185422962615,0.07645580025844614
ENSGT00390000002533,Euteleostomi,NT,0.2966693643880512,0.318972787007815,0.07960729961941261
ENSGT00390000002579,Euteleostomi,AA,0.3186369633976614,0.32413749365804156,0.11583974336004231
ENSGT00390000002579,Euteleostomi,NT,0.29548427528546517,0.30662393162393164,0.11997234337931444
ENSGT00390000002596,Euteleostomi,AA,0.3257255736324938,0.3384615384615385,0.1643024274304643
ENSGT00390000002596,Euteleostomi,NT,0.3249535639951216,0.3435897435897436,0.13732564683356185
ENSGT00390000002615,Euteleostomi,AA,0.36838092648125675,0.4148148148148148,0.16821773861365405
ENSGT00390000002615,Euteleostomi,NT,0.3477134199350871,0.4,0.14063237963517788
ENSGT00390000002626,Euteleostomi,AA,0.21653189920384625,0.22350993377483444,0.09826276663541031
ENSGT00390000002626,Euteleostomi,NT,0.23720732604902822,0.24888392857142858,0.09273340711251894
ENSGT00390000002635,Euteleostomi,AA,0.24740738390217987,0.25188536953242835,0.11941881172837261
ENSGT00390000002635,Euteleostomi,NT,0.26753782717510405,0.28844317096466093,0.10652644178307029
ENSGT00390000002637,Euteleostomi,AA,0.2621052797037797,0.24812030075187969,0.12817899189976253
ENSGT00390000002637,Euteleostomi,NT,0.2986872105665915,0.3061173517092977,0.11225748072025059
ENSGT00390000002664,Euteleostomi,AA,0.3494566348739396,0.3584558823529412,0.1489365211863678
ENSGT00390000002664,Euteleostomi,NT,0.338954405499284,0.3600244498777506,0.12681306665633693
ENSGT00390000002672,Euteleostomi,AA,0.22670304395311072,0.23535062439961577,0.06779919091258718
ENSGT00390000002672,Euteleostomi,NT,0.19908932266151821,0.20633427406710567,0.056972426034659705
ENSGT00390000002675,Euteleostomi,AA,0.3054890542501193,0.31877729257641924,0.12344765282231804
ENSGT00390000002675,Euteleostomi,NT,0.3144410956065378,0.32965686274509803,0.12656781304752768
ENSGT00390000002693,Euteleostomi,AA,0.32618276940831664,0.33474892102763854,0.15398246554243614
ENSGT00390000002693,Euteleostomi,NT,0.28909624845423487,0.3000625337242911,0.12986505040640184
ENSGT00390000002713,Euteleostomi,AA,0.29834125765353625,0.28005865102639294,0.131864446622732
ENSGT00390000002713,Euteleostomi,NT,0.27648705600211376,0.2585438335809807,0.11594599688348535
ENSGT00390000002716,Euteleostomi,AA,0.27044922399364135,0.24338624338624337,0.13020776021671093
ENSGT00390000002716,Euteleostomi,NT,0.22508434776107542,0.19576719576719576,0.1138758576119036
ENSGT00390000002721,Euteleostomi,AA,0.32008342580955235,0.32358092029624874,0.15970618791957505
ENSGT00390000002721,Euteleostomi,NT,0.32334823027240983,0.32613676076573606,0.15194496061890067
ENSGT00390000002727,Euteleostomi,AA,0.2977926523675612,0.2185738487602033,0.2099327462634467
ENSGT00390000002727,Euteleostomi,NT,0.28092116818288465,0.24085647979922772,0.16761478030227786
ENSGT00390000002731,Euteleostomi,AA,0.3265528786543132,0.3221018965323757,0.16161734441594938
ENSGT00390000002731,Euteleostomi,NT,0.30286366378996665,0.27089516991075646,0.15181416811521486
ENSGT00390000002740,Euteleostomi,AA,0.3086197901627657,0.3794679207224546,0.1377620574945358
ENSGT00390000002740,Euteleostomi,NT,0.3340582897803235,0.3975839938537839,0.12474795627000745
ENSGT00390000002751,Euteleostomi,AA,0.5079312322162561,0.5119485978461726,0.14656512245969608
ENSGT00390000002751,Euteleostomi,NT,0.3945240735417602,0.40275471286912934,0.12398072510598843
ENSGT00390000002757,Euteleostomi,AA,0.18362680310886048,0.17543859649122806,0.11664463416765683
ENSGT00390000002757,Euteleostomi,NT,0.22056743353481645,0.21780131318128432,0.11966924591025126
ENSGT00390000002768,Euteleostomi,AA,0.4822155905465287,0.461306501460606,0.16049951067465193
ENSGT00390000002768,Euteleostomi,NT,0.36595176542570934,0.3420958579880187,0.13803224349039364
ENSGT00390000002781,Euteleostomi,AA,0.3132976128831582,0.3403887272079349,0.1583648855366075
ENSGT00390000002781,Euteleostomi,NT,0.30480509135834305,0.3300178657321514,0.12414304765106159
ENSGT00390000002821,Euteleostomi,AA,0.41948082195603825,0.43832358579852937,0.14946844763932335
ENSGT00390000002821,Euteleostomi,NT,0.4251679923189229,0.43563062830707583,0.13958656890469703
ENSGT00390000002833,Euteleostomi,AA,0.19972993924922702,0.1441937259218492,0.16338837468363368
ENSGT00390000002833,Euteleostomi,NT,0.22825051940757046,0.20877072386974205,0.142807667479342
ENSGT00390000002837,Euteleostomi,AA,0.35179099961920257,0.40234375,0.13817245851479473
ENSGT00390000002837,Euteleostomi,NT,0.3258224992012985,0.3682008368200837,0.1420949044586212
ENSGT00390000002845,Euteleostomi,AA,0.3494989021444458,0.36300882216375174,0.1560362004774947
ENSGT00390000002845,Euteleostomi,NT,0.3261158814778455,0.3381317315658658,0.1389252790574434
ENSGT00390000002854,Euteleostomi,AA,0.17307749989509813,0.16502463054187191,0.11327729037345594
ENSGT00390000002854,Euteleostomi,NT,0.22062183195613647,0.2186991869918699,0.13123522450110833
ENSGT00390000002856,Euteleostomi,AA,0.4125667048531355,0.5512820512820513,0.2301584981809831
ENSGT00390000002856,Euteleostomi,NT,0.3572888016235959,0.43093167701863355,0.16921910621979375
ENSGT00390000002865,Euteleostomi,AA,0.28069337616272666,0.2408256880733945,0.17237242802571354
ENSGT00390000002865,Euteleostomi,NT,0.25695601868276696,0.25020177562550444,0.13693422517047893
ENSGT00390000002868,Euteleostomi,AA,0.5249165049004041,0.5150214592274678,0.13667859704496318
ENSGT00390000002868,Euteleostomi,NT,0.4144706992683553,0.4137353433835846,0.1161392902048041
ENSGT00390000002869,Euteleostomi,AA,0.1427902662155344,0.09236947791164658,0.13232357290357497
ENSGT00390000002869,Euteleostomi,NT,0.1878686995576308,0.17402945113788487,0.14987143013805893
ENSGT00390000002881,Euteleostomi,AA,0.36573149103211383,0.3633879781420765,0.15722320570304765
ENSGT00390000002881,Euteleostomi,NT,0.34735506233939734,0.3553113553113553,0.14445240608267612
ENSGT00390000002886,Euteleostomi,AA,0.3091024005923144,0.3074074074074074,0.1437860019286929
ENSGT00390000002886,Euteleostomi,NT,0.31928380801391365,0.3225806451612903,0.12990336037482364
ENSGT00390000002905,Euteleostomi,AA,0.35460059470014965,0.33727810650887574,0.12723462959235782
ENSGT00390000002905,Euteleostomi,NT,0.3049654744038221,0.285140562248996,0.12004074988011045
ENSGT00390000002913,Euteleostomi,AA,0.32143140645777624,0.3339805825242718,0.10734816005589394
ENSGT00390000002913,Euteleostomi,NT,0.3091952030416003,0.32751396648044695,0.09601993284589348
ENSGT00390000002931,Euteleostomi,AA,0.4172399777818616,0.45757419923596826,0.1829811491323995
ENSGT00390000002931,Euteleostomi,NT,0.3813020209059196,0.4457402118560829,0.16422252163334436
ENSGT00390000002970,Euteleostomi,AA,0.2124405572187156,0.22972972972972974,0.11513210655778017
ENSGT00390000002970,Euteleostomi,NT,0.25994126607453133,0.2753623188405797,0.11672271647870118
ENSGT00390000002993,Euteleostomi,AA,0.4010782405199498,0.3506263291036392,0.16660984272602633
ENSGT00390000002993,Euteleostomi,NT,0.32997325475661665,0.286242061836555,0.14424418688000587
ENSGT00390000002997,Euteleostomi,AA,0.37197143425924434,0.44398340248962653,0.14809503028471271
ENSGT00390000002997,Euteleostomi,NT,0.3636393563821907,0.41357636706473916,0.12407575249437543
ENSGT00390000003020,Euteleostomi,AA,0.35367449029896325,0.3146067415730337,0.14669164383340122
ENSGT00390000003020,Euteleostomi,NT,0.3412537688518837,0.30812854442344045,0.1451056529338449
ENSGT00390000003024,Euteleostomi,AA,0.32696095323586655,0.2630544182249853,0.17927097999628674
ENSGT00390000003024,Euteleostomi,NT,0.2856375635417165,0.23497955894109465,0.16287104818452264
ENSGT00390000003044,Euteleostomi,AA,0.3911476138818718,0.36717428087986465,0.17759969459275737
ENSGT00390000003044,Euteleostomi,NT,0.3126058331787047,0.295679012345679,0.16228634943335637
ENSGT00390000003047,Euteleostomi,AA,0.5254452376770874,0.5752688172043011,0.1423881312596249
ENSGT00390000003047,Euteleostomi,NT,0.44023983608154676,0.48953488372093024,0.12387797127913755
ENSGT00390000003070,Euteleostomi,AA,0.16520142336799817,0.18578582500392565,0.07796065112851425
ENSGT00390000003070,Euteleostomi,NT,0.22481413926546984,0.2502067875578543,0.07565878134363657
ENSGT00390000003100,Euteleostomi,AA,0.26823231697779204,0.3146314631463146,0.10975707710457097
ENSGT00390000003100,Euteleostomi,NT,0.2891061578182503,0.33973834832379396,0.11673486336769322
ENSGT00390000003127,Euteleostomi,AA,0.3401205635860776,0.3109048723897912,0.14129103011936564
ENSGT00390000003127,Euteleostomi,NT,0.27697626975602824,0.24188562596599691,0.12255351921833203
ENSGT00390000003132,Euteleostomi,AA,0.36281763085243984,0.36908077994428967,0.1071472275245385
ENSGT00390000003132,Euteleostomi,NT,0.28127792898128473,0.2986111111111111,0.08555790689397667
ENSGT00390000003140,Euteleostomi,AA,0.3563612491738494,0.42276433836316174,0.1943752391228283
ENSGT00390000003140,Euteleostomi,NT,0.35006946502334196,0.4075806130027944,0.1344069992215598
ENSGT00390000003161,Euteleostomi,AA,0.3965275875227524,0.4350132625994695,0.11104123273846418
ENSGT00390000003161,Euteleostomi,NT,0.38107080641372043,0.41300475059382424,0.08550137285417445
ENSGT00390000003167,Euteleostomi,AA,0.4667285505384567,0.45760187502334443,0.13797906475345478
ENSGT00390000003167,Euteleostomi,NT,0.36745287494745954,0.3625188377009211,0.11366735856402208
ENSGT00390000003175,Euteleostomi,AA,0.35613700744488574,0.36211232187761944,0.14167031813656544
ENSGT00390000003175,Euteleostomi,NT,0.3063612560427188,0.31992337164750956,0.13336690903009182
ENSGT00390000003182,Euteleostomi,AA,0.33810486117287714,0.36721991701244816,0.15367304298088957
ENSGT00390000003182,Euteleostomi,NT,0.3106074863194049,0.3323843416370107,0.14921316323431197
ENSGT00390000003183,Euteleostomi,AA,0.4736952955758908,0.4939759036144578,0.15381172176507735
ENSGT00390000003183,Euteleostomi,NT,0.4612925918943541,0.4644607843137255,0.14188674217770356
ENSGT00390000003188,Euteleostomi,AA,0.2078725435042844,0.2266646936963599,0.09928875652639893
ENSGT00390000003188,Euteleostomi,NT,0.25722916483492625,0.2622100122100122,0.09916321011206251
ENSGT00390000003209,Euteleostomi,AA,0.40199995373618336,0.3888888888888889,0.14085227662375366
ENSGT00390000003209,Euteleostomi,NT,0.3529072549214387,0.3471861471861472,0.12701287211676943
ENSGT00390000003210,Euteleostomi,AA,0.1877028969162828,0.1998142989786444,0.10736262542065865
ENSGT00390000003210,Euteleostomi,NT,0.22410256634368625,0.2548776605356731,0.10564459189401759
ENSGT00390000003213,Euteleostomi,AA,0.34664871510515066,0.3395061728395062,0.12619580538974737
ENSGT00390000003213,Euteleostomi,NT,0.2953758691428977,0.288981288981289,0.10907758408434104
ENSGT00390000003219,Euteleostomi,AA,0.4399992501271544,0.3760330578512397,0.19784473573123829
ENSGT00390000003219,Euteleostomi,NT,0.3416181042529007,0.2681501369565807,0.17636469295072685
ENSGT00390000003223,Euteleostomi,AA,0.281629256712249,0.2500029321041952,0.1899469445957185
ENSGT00390000003223,Euteleostomi,NT,0.24514267692651173,0.21933191704758107,0.16120385687699787
ENSGT00390000003249,Euteleostomi,AA,0.2960981215855748,0.2522740303410658,0.14834936369074783
ENSGT00390000003249,Euteleostomi,NT,0.28461850907781205,0.2515050951997855,0.13152801336724576
ENSGT00390000003281,Euteleostomi,AA,0.2314346310304673,0.2113289760348584,0.12657012755321378
ENSGT00390000003281,Euteleostomi,NT,0.2673468717843032,0.26375908618899274,0.11176487243469722
ENSGT00390000003282,Euteleostomi,AA,0.28039733750371537,0.25252525252525254,0.1324834450689633
ENSGT00390000003282,Euteleostomi,NT,0.28125286448419423,0.2725225225225225,0.10199689438518664
ENSGT00390000003283,Euteleostomi,AA,0.4022512119159762,0.3547297297297297,0.21808152167664974
ENSGT00390000003283,Euteleostomi,NT,0.3606404913277387,0.3277027027027027,0.1862453444202631
ENSGT00390000003288,Euteleostomi,AA,0.4517794460333758,0.49238578680203043,0.12234420000242488
ENSGT00390000003288,Euteleostomi,NT,0.3761545554045598,0.42589437819420783,0.11850292937580056
ENSGT00390000003290,Euteleostomi,AA,0.35789133513372967,0.3442211055276382,0.17371561223298793
ENSGT00390000003290,Euteleostomi,NT,0.31235350507098264,0.3041825095057034,0.15020374598923256
ENSGT00390000003292,Euteleostomi,AA,0.34275142731406205,0.2513089005235602,0.19532477968756914
ENSGT00390000003292,Euteleostomi,NT,0.30628589517310695,0.22962962962962963,0.16696322353220303
ENSGT00390000003293,Euteleostomi,AA,0.4088296351706508,0.3868520859671302,0.15581575239671083
ENSGT00390000003293,Euteleostomi,NT,0.34750048395049954,0.3333333333333333,0.1304703899207316
ENSGT00390000003295,Euteleostomi,AA,0.4899888575836356,0.5331928345626976,0.14899727578070288
ENSGT00390000003295,Euteleostomi,NT,0.3792872037975092,0.4173422629538245,0.14143474561507544
ENSGT00390000003298,Euteleostomi,AA,0.49984654048931,0.561965811965812,0.14588342079803496
ENSGT00390000003298,Euteleostomi,NT,0.40072648777739966,0.44622093023255816,0.13044322185753457
ENSGT00390000003299,Euteleostomi,AA,0.47806045215048887,0.5015231878144975,0.16947891905753767
ENSGT00390000003299,Euteleostomi,NT,0.41143627636579533,0.4250451263537906,0.1496980955538634
ENSGT00390000003303,Euteleostomi,AA,0.3189917406817713,0.34763948497854075,0.10854377169610484
ENSGT00390000003303,Euteleostomi,NT,0.3149581208372303,0.3571086644327429,0.10402210683312245
ENSGT00390000003305,Euteleostomi,AA,0.3425781486552425,0.4017372421281216,0.16986107897810346
ENSGT00390000003305,Euteleostomi,NT,0.294833863647773,0.337468982630273,0.15158602191522716
ENSGT00390000003337,Euteleostomi,AA,0.3592591291477435,0.341210436634476,0.14377798711220413
ENSGT00390000003337,Euteleostomi,NT,0.3521505893278918,0.3505518218914786,0.11990897264999688
ENSGT00390000003344,Euteleostomi,AA,0.4391837688575483,0.4496897360529676,0.1837056289356173
ENSGT00390000003344,Euteleostomi,NT,0.3933967950521653,0.4271481190085841,0.15582644603325846
ENSGT00390000003349,Euteleostomi,AA,0.3793553299492252,0.42237412549105535,0.13433835938367333
ENSGT00390000003349,Euteleostomi,NT,0.32501481637175106,0.3712253836137883,0.1288683201269572
ENSGT00390000003354,Euteleostomi,AA,0.37163040749558973,0.39762611275964393,0.2877689402646944
ENSGT00390000003354,Euteleostomi,NT,0.3324564802055899,0.32619775739041795,0.2148566461358817
ENSGT00390000003365,Euteleostomi,AA,0.3032909685719035,0.3242472143042239,0.1265508890814294
ENSGT00390000003365,Euteleostomi,NT,0.29860262828921164,0.3285394187260703,0.12085082990919016
ENSGT00390000003367,Euteleostomi,AA,0.4315856823776036,0.4786729857819905,0.1777257099671224
ENSGT00390000003367,Euteleostomi,NT,0.4106654432555839,0.4650602409638554,0.15477420540727807
ENSGT00390000003368,Euteleostomi,AA,0.3563414944535035,0.3336633663366337,0.18342226840046263
ENSGT00390000003368,Euteleostomi,NT,0.26316837728705916,0.2346904998344919,0.14827031973296403
ENSGT00390000003374,Euteleostomi,AA,0.31155515498836056,0.32441471571906355,0.08620515026300098
ENSGT00390000003374,Euteleostomi,NT,0.30926436066158647,0.32401902497027346,0.08766205209721888
ENSGT00390000003403,Euteleostomi,AA,0.5916290827739257,0.6285567237703109,0.13239375036883994
ENSGT00390000003403,Euteleostomi,NT,0.5230041295854396,0.5724004501332949,0.1222849212879369
ENSGT00390000003405,Euteleostomi,AA,0.2345596883529908,0.2496056782334385,0.0960696140202187
ENSGT00390000003405,Euteleostomi,NT,0.2576388560307295,0.24805457111156592,0.09428160746569306
ENSGT00390000003414,Euteleostomi,AA,0.30752551717250237,0.21505376344086022,0.21511416580095258
ENSGT00390000003414,Euteleostomi,NT,0.2771176979251466,0.21829710144927536,0.1628518136121927
ENSGT00390000003427,Euteleostomi,AA,0.16569834998716473,0.11650485436893204,0.11483644593362581
ENSGT00390000003427,Euteleostomi,NT,0.2044434805161333,0.16339869281045752,0.11394478410944978
ENSGT00390000003443,Euteleostomi,AA,0.3250620913456399,0.35802469135802467,0.12248359286282046
ENSGT00390000003443,Euteleostomi,NT,0.31746364625481677,0.3595505617977528,0.12768026334125382
ENSGT00390000003450,Euteleostomi,AA,0.303470596500912,0.2594995366079703,0.16784716169688174
ENSGT00390000003450,Euteleostomi,NT,0.2940548739792297,0.2716241443683883,0.14211470646313024
ENSGT00390000003453,Euteleostomi,AA,0.4139974819363285,0.5172137710168134,0.1870363142007267
ENSGT00390000003453,Euteleostomi,NT,0.3851398803704967,0.4701291711517761,0.15481688828429457
ENSGT00390000003464,Euteleostomi,AA,0.3471706722605814,0.3531468531468531,0.1925541522901954
ENSGT00390000003464,Euteleostomi,NT,0.31665114541920697,0.3210463733650416,0.1632128865952175
ENSGT00390000003466,Euteleostomi,AA,0.37657864755939924,0.42810457516339867,0.1269363346826373
ENSGT00390000003466,Euteleostomi,NT,0.3452879966870095,0.3927392739273927,0.11520002615523016
ENSGT00390000003477,Euteleostomi,AA,0.40648390564231013,0.43765903307888043,0.12947297081695822
ENSGT00390000003477,Euteleostomi,NT,0.34147516394043903,0.3704974271012007,0.11011978313514484
ENSGT00390000003480,Euteleostomi,AA,0.2377504845995286,0.250936329588015,0.10809841627072424
ENSGT00390000003480,Euteleostomi,NT,0.28544620486376354,0.3084223013048636,0.11040424843126671
ENSGT00390000003502,Euteleostomi,AA,0.4636933628719521,0.4844097995545657,0.17127609100174432
ENSGT00390000003502,Euteleostomi,NT,0.41708644643230586,0.4290982232651693,0.17611770862404943
ENSGT00390000003512,Euteleostomi,AA,0.5431907441144508,0.5726141078838174,0.16249805329250344
ENSGT00390000003512,Euteleostomi,NT,0.49016839457796196,0.5323049880972153,0.15189817825458815
ENSGT00390000003526,Euteleostomi,AA,0.3383709888927211,0.3718095275637109,0.13706932109782433
ENSGT00390000003526,Euteleostomi,NT,0.30630759032755367,0.33034366144312,0.12765042837366516
ENSGT00390000003574,Euteleostomi,AA,0.16214935165243627,0.1218889578211759,0.10539686810139692
ENSGT00390000003574,Euteleostomi,NT,0.22569753406433848,0.21903160435580873,0.09764840289098185
ENSGT00390000003581,Euteleostomi,AA,0.319133966488632,0.29040417622872444,0.13177786810499498
ENSGT00390000003581,Euteleostomi,NT,0.26481296504843677,0.2385904101675332,0.11468369290886023
ENSGT00390000003585,Euteleostomi,AA,0.39467585653303294,0.37623762376237624,0.157052299843591
ENSGT00390000003585,Euteleostomi,NT,0.3419630031938712,0.32859078590785906,0.1452453902138087
ENSGT00390000003587,Euteleostomi,AA,0.40192352051022734,0.4383954154727794,0.17216123472066094
ENSGT00390000003587,Euteleostomi,NT,0.334646881229484,0.39191919191919194,0.15204974935905183
ENSGT00390000003592,Euteleostomi,AA,0.4503589718950937,0.5090992647058823,0.1451835704300319
ENSGT00390000003592,Euteleostomi,NT,0.3415348221555275,0.37186152719095666,0.11217758047117905
ENSGT00390000003602,Euteleostomi,AA,0.45048954265870894,0.44288304474369655,0.17137777951741376
ENSGT00390000003602,Euteleostomi,NT,0.3185558434806642,0.30126242371009954,0.14115355548161235
ENSGT00390000003618,Euteleostomi,AA,0.47498080177741564,0.39049727069903617,0.2007054148860268
ENSGT00390000003618,Euteleostomi,NT,0.38510480441900574,0.3261156524506873,0.16528791070884927
ENSGT00390000003628,Euteleostomi,AA,0.15781006530016156,0.08215962441314555,0.13839380738977136
ENSGT00390000003628,Euteleostomi,NT,0.20707198044015984,0.1778846153846154,0.12607182738478764
ENSGT00390000003643,Euteleostomi,AA,0.40763435801557113,0.3828125,0.17252980288521969
