fullid,mean_guidance_score,median_guidance_score,sd_guidance_score
ENSGT00390000008738.Euteleostomi.001_AA,0.6714527031794261,0.9880952380952381,0.45566440449150897
ENSGT00390000000732.Euteleostomi.001_AA,0.6769078538901963,0.9992962702322308,0.4489425884781471
ENSGT00390000002042.Euteleostomi.001_AA,0.8114792577743983,1.0,0.37764217927941557
ENSGT00390000008859.Euteleostomi.001_AA,0.7761620945076966,1.0,0.41256858400556223
ENSGT00390000005575.Euteleostomi.001_AA,0.8775125637799479,1.0,0.3170287101248199
ENSGT00390000003414.Euteleostomi.001_AA,0.800333433819711,1.0,0.3836083787205191
ENSGT00390000002448.Euteleostomi.001_AA,0.8352818904827551,1.0,0.33839354634981783
ENSGT00390000005524.Euteleostomi.001_AA,0.874234442151574,1.0,0.3159382054373876
ENSGT00390000006208.Euteleostomi.001_AA,0.8317277017474933,1.0,0.3700923550722118
ENSGT00390000005330.Euteleostomi.001_AA,0.856655724106533,1.0,0.33964659141207987
ENSGT00390000003939.Euteleostomi.001_AA,0.784615554758411,1.0,0.4010986693005245
ENSGT00390000006044.Euteleostomi.001_AA,0.8999425183364501,1.0,0.2960931007837699
ENSGT00390000004855.Euteleostomi.001_AA,0.8276779793677269,1.0,0.3636201817769289
ENSGT00390000006601.Euteleostomi.001_AA,0.9109745226254774,1.0,0.2818851462519478
ENSGT00390000006931.Euteleostomi.001_AA,0.9173580367848623,1.0,0.25941190633972294
ENSGT00390000004643.Euteleostomi.001_AA,0.8250236694696711,1.0,0.3741690054571982
ENSGT00390000004796.Euteleostomi.001_AA,0.6139946533435932,0.9861224489795918,0.47658136154397546
ENSGT00390000000617.Euteleostomi.001_AA,0.7977610238389107,1.0,0.39206164504114327
ENSGT00390000000003.Euteleostomi.001_AA,0.8186470155996084,1.0,0.37411815711374874
ENSGT00390000004612.Euteleostomi.001_AA,0.9095389466178718,1.0,0.2676325232539283
ENSGT00390000007852.Euteleostomi.001_AA,0.8679595090827515,1.0,0.3266215733200291
ENSGT00390000005606.Euteleostomi.001_AA,0.49976901009877417,0.5918367346938775,0.48761575765144793
ENSGT00390000001962.Euteleostomi.001_AA,0.9233960907327938,1.0,0.2550632152690368
ENSGT00390000008041.Euteleostomi.001_AA,0.8826529631508989,1.0,0.3158025623148561
ENSGT00390000001046.Euteleostomi.001_AA,0.7932679851759284,1.0,0.39071712030761024
ENSGT00390000005720.Euteleostomi.001_AA,0.7998215586739605,1.0,0.3840543047124887
ENSGT00390000007644.Euteleostomi.001_AA,0.92624337140117,1.0,0.24855441723165936
ENSGT00390000008812.Euteleostomi.001_AA,0.7552666492993503,1.0,0.40493340313006687
ENSGT00390000006395.Euteleostomi.001_AA,0.8088799521143244,1.0,0.376233721666612
ENSGT00390000003219.Euteleostomi.001_AA,0.5699313375771201,0.9374588545095458,0.4768803009344825
ENSGT00390000002245.Euteleostomi.001_AA,0.7618127256184409,1.0,0.396684705047537
ENSGT00390000009532.Euteleostomi.001_AA,0.6286921273187246,1.0,0.47415681402055243
ENSGT00390000006211.Euteleostomi.001_AA,0.8201412505621322,1.0,0.3806037590424443
ENSGT00390000009384.Euteleostomi.001_AA,0.8825984057172481,1.0,0.31612388093468174
ENSGT00390000006337.Euteleostomi.001_AA,0.6466670032980504,0.8886621315192744,0.4243431160589778
ENSGT00390000008389.Euteleostomi.001_AA,0.5097912781527374,0.8379351740696278,0.48715224491734754
ENSGT00390000000002.Euteleostomi.001_AA,0.8356325803992372,1.0,0.3575755198644804
ENSGT00390000002997.Euteleostomi.001_AA,0.7608728218967065,1.0,0.4065588211862979
ENSGT00390000000616.Euteleostomi.001_AA,0.672996118850259,1.0,0.45856899976963394
ENSGT00390000006784.Euteleostomi.001_AA,0.8495669010098089,1.0,0.35209413464953465
ENSGT00390000002781.Euteleostomi.001_AA,0.8136735849158686,1.0,0.3662447607160479
ENSGT00390000004735.Euteleostomi.001_AA,0.7963181234663191,1.0,0.39201852747680294
ENSGT00390000006930.Euteleostomi.001_AA,0.7152846132238865,0.999271137026239,0.4334647811008122
ENSGT00390000003969.Euteleostomi.001_AA,0.5729609667743889,1.0,0.4879347434621444
ENSGT00390000007594.Euteleostomi.001_AA,0.9175793188591236,1.0,0.2669965893092826
ENSGT00390000008527.Euteleostomi.001_AA,0.7787902854860497,1.0,0.40552510012438914
ENSGT00390000007441.Euteleostomi.001_AA,0.6473926120882519,0.9914965986394558,0.4672140296042516
ENSGT00390000006522.Euteleostomi.001_AA,0.9723922050411452,1.0,0.15310469381218822
ENSGT00390000004417.Euteleostomi.001_AA,0.66566961405659,0.985969387755102,0.4214446283019695
ENSGT00390000009415.Euteleostomi.001_AA,0.8125167196278468,1.0,0.3679407757906561
ENSGT00390000006573.Euteleostomi.001_AA,0.7339962785796703,0.9836734693877551,0.4066101213737806
ENSGT00390000000412.Euteleostomi.001_AA,0.7874940262426836,1.0,0.39147949764216206
ENSGT00390000009327.Euteleostomi.001_AA,0.5783327638647365,0.9735894357743097,0.4849786776186256
ENSGT00390000002215.Euteleostomi.001_AA,0.6875170330226877,0.9641311069882499,0.434034599253165
ENSGT00390000003249.Euteleostomi.001_AA,0.8578917113540345,1.0,0.33741206780267974
ENSGT00390000006648.Euteleostomi.001_AA,0.839749482613521,1.0,0.3532440141335754
ENSGT00390000001775.Euteleostomi.001_AA,0.7775889179232157,1.0,0.4102116241938115
ENSGT00390000000819.Euteleostomi.001_AA,0.742331052749066,1.0,0.4162761511977386
ENSGT00390000006189.Euteleostomi.001_AA,0.6527021230797173,1.0,0.47158381919321274
ENSGT00390000004169.Euteleostomi.001_AA,0.6588458810287173,0.9485714285714286,0.44391369547477544
ENSGT00390000005811.Euteleostomi.001_AA,0.7114800402024121,1.0,0.4265386922516242
ENSGT00390000001016.Euteleostomi.001_AA,0.8941369202664728,1.0,0.2994588891671498
ENSGT00390000005656.Euteleostomi.001_AA,0.8546689572156341,1.0,0.3279888594783979
ENSGT00390000005197.Euteleostomi.001_AA,0.870627829738322,1.0,0.32762511680117234
ENSGT00390000000568.Euteleostomi.001_AA,0.9124863171758526,1.0,0.26414383787501267
ENSGT00390000008327.Euteleostomi.001_AA,0.8657296425076457,1.0,0.3294490211960772
ENSGT00390000003450.Euteleostomi.001_AA,0.7899248050244903,0.9978888106966924,0.38266339004557365
ENSGT00390000003585.Euteleostomi.001_AA,0.6528988497386404,0.9777365491651205,0.463643953311443
ENSGT00390000006399.Euteleostomi.001_AA,0.5676810841078255,0.7840136054421769,0.4562183519081016
ENSGT00390000008250.Euteleostomi.001_AA,0.8840144913654027,1.0,0.31241169558052684
ENSGT00390000007336.Euteleostomi.001_AA,0.7691925829842996,1.0,0.40434789731770593
ENSGT00390000001443.Euteleostomi.001_AA,0.6791498446230866,1.0,0.44995302523592595
ENSGT00390000008201.Euteleostomi.001_AA,0.8257976195622433,1.0,0.36500393221621874
ENSGT00390000001206.Euteleostomi.001_AA,0.8303440029564081,1.0,0.35759581017884917
ENSGT00390000008198.Euteleostomi.001_AA,0.912030016574023,1.0,0.2723963857254677
ENSGT00390000002856.Euteleostomi.001_AA,0.7396475408306148,0.9501133786848073,0.3931382354086521
ENSGT00390000000932.Euteleostomi.001_AA,0.9418255224707671,1.0,0.2188339072143125
ENSGT00390000006790.Euteleostomi.001_AA,0.5996035138318483,0.9494897959183674,0.4592413150371894
ENSGT00390000000724.Euteleostomi.001_AA,0.6892074063754318,0.9941690962099126,0.4395201896405696
ENSGT00390000006975.Euteleostomi.001_AA,0.5951313151514604,0.8775510204081632,0.44592110584966005
ENSGT00390000002970.Euteleostomi.001_AA,0.7556841736960882,1.0,0.4196948341863888
ENSGT00390000008766.Euteleostomi.001_AA,0.701502446338068,0.9735894357743097,0.42344324074231215
ENSGT00390000008983.Euteleostomi.001_AA,0.6397503776131177,1.0,0.465891877251515
ENSGT00390000008856.Euteleostomi.001_AA,0.8847277623523533,1.0,0.31289192071809474
ENSGT00390000005764.Euteleostomi.001_AA,0.6557110109027581,0.9723032069970845,0.45454403459904785
ENSGT00390000004808.Euteleostomi.001_AA,0.9042103929288409,1.0,0.2834064207192105
ENSGT00390000001053.Euteleostomi.001_AA,0.7426680532177253,0.9935860058309038,0.411342728441291
ENSGT00390000005972.Euteleostomi.001_AA,0.771445781510829,1.0,0.4077573068381741
ENSGT00390000009008.Euteleostomi.001_AA,0.4080829793507425,0.0,0.486566133989624
ENSGT00390000007726.Euteleostomi.001_AA,0.7858611563312474,1.0,0.38898326923298754
ENSGT00390000007816.Euteleostomi.001_AA,0.5692051252114735,0.9841269841269841,0.48817924759559406
ENSGT00390000005923.Euteleostomi.001_AA,0.8061608811083594,1.0,0.38566208655987994
ENSGT00390000008611.Euteleostomi.001_AA,0.8181790324513057,1.0,0.3785954162513803
ENSGT00390000000406.Euteleostomi.001_AA,0.781953774322886,1.0,0.36864495297844907
ENSGT00390000009391.Euteleostomi.001_AA,0.7766284558806889,1.0,0.3789777598291887
ENSGT00390000002533.Euteleostomi.001_AA,0.8183105444305074,1.0,0.3709669272905433
ENSGT00390000002201.Euteleostomi.001_AA,0.849375371972577,1.0,0.34495150457048845
ENSGT00390000000571.Euteleostomi.001_AA,0.763704257382847,1.0,0.40719937404982715
ENSGT00390000007209.Euteleostomi.001_AA,0.8827183997808427,1.0,0.31497433633983984
ENSGT00390000004994.Euteleostomi.001_AA,0.6816649154139806,1.0,0.45158126588120484
ENSGT00390000006925.Euteleostomi.001_AA,0.7358562258734527,1.0,0.43049523639461756
ENSGT00390000006791.Euteleostomi.001_AA,0.8456740920212982,1.0,0.3399926177222635
ENSGT00390000000603.Euteleostomi.001_AA,0.8515024041509112,1.0,0.34048471995167306
ENSGT00390000008658.Euteleostomi.001_AA,0.5552347764995219,0.9110787172011662,0.475786530071143
ENSGT00390000006762.Euteleostomi.001_AA,0.7060976397120595,1.0,0.4398326911901444
ENSGT00390000006176.Euteleostomi.001_AA,0.5912467743433355,0.8571428571428571,0.4551979446521293
ENSGT00390000000787.Euteleostomi.001_AA,0.7313290808525681,1.0,0.422787414673061
ENSGT00390000009194.Euteleostomi.001_AA,0.6243652718601355,0.9714285714285714,0.4682002278592873
ENSGT00390000001442.Euteleostomi.001_AA,0.8405827632570078,1.0,0.3559227797309755
ENSGT00390000007337.Euteleostomi.001_AA,0.883827800105095,1.0,0.3031377605483141
ENSGT00390000003526.Euteleostomi.001_AA,0.8754775178637993,1.0,0.31683466224532536
ENSGT00390000009448.Euteleostomi.001_AA,0.8860281398734998,1.0,0.30713199529233426
ENSGT00390000008414.Euteleostomi.001_AA,0.8235512367243167,1.0,0.37129571296740116
ENSGT00390000005530.Euteleostomi.001_AA,0.6801165980693641,1.0,0.4433414477415711
ENSGT00390000008326.Euteleostomi.001_AA,0.5259843160980986,0.9139307897071872,0.487095646879025
ENSGT00390000007395.Euteleostomi.001_AA,0.8123036038893399,1.0,0.3757209925027898
ENSGT00390000006459.Euteleostomi.001_AA,0.8081701932560602,1.0,0.3830303378222453
ENSGT00390000002414.Euteleostomi.001_AA,0.7340700354852026,1.0,0.4310014434216228
ENSGT00390000006595.Euteleostomi.001_AA,0.7026158807797651,1.0,0.42422232238165614
ENSGT00390000009400.Euteleostomi.001_AA,0.7919381483305805,1.0,0.39271883268251606
ENSGT00390000004402.Euteleostomi.001_AA,0.6895962176597876,1.0,0.4475670805211839
ENSGT00390000000583.Euteleostomi.001_AA,0.9173837035845293,1.0,0.2695064482347031
ENSGT00390000007817.Euteleostomi.001_AA,0.7615641278669301,1.0,0.40952848331414854
ENSGT00390000005182.Euteleostomi.001_AA,0.785865196702499,1.0,0.39410238667288333
ENSGT00390000003812.Euteleostomi.001_AA,0.5985560186020003,0.9795918367346939,0.4774920674470066
ENSGT00390000001927.Euteleostomi.001_AA,0.7832145292560722,1.0,0.3982052395822266
ENSGT00390000007846.Euteleostomi.001_AA,0.6166051552634155,0.9537414965986395,0.45488257539484606
ENSGT00390000003167.Euteleostomi.001_AA,0.7661664923616045,0.9846938775510204,0.4060514447153253
ENSGT00390000001731.Euteleostomi.001_AA,0.7314753202452339,1.0,0.4239711313914092
ENSGT00390000001801.Euteleostomi.001_AA,0.8520682929631521,1.0,0.34059605639962665
ENSGT00390000008173.Euteleostomi.001_AA,0.5880167352353592,0.9467613132209406,0.4691810825649181
ENSGT00390000005855.Euteleostomi.001_AA,0.920672340930746,1.0,0.26337282649420474
ENSGT00390000006788.Euteleostomi.001_AA,0.7120478107488323,1.0,0.4444549553116131
ENSGT00390000005218.Euteleostomi.001_AA,0.9047421597847088,1.0,0.2742183109242644
ENSGT00390000000455.Euteleostomi.001_AA,0.80184422434886,1.0,0.36662272315542793
ENSGT00390000006320.Euteleostomi.001_AA,0.6929891689459741,1.0,0.4519778489936871
ENSGT00390000000367.Euteleostomi.001_AA,0.7689849892778987,1.0,0.40706884443146163
ENSGT00390000002417.Euteleostomi.001_AA,0.8358878364546584,1.0,0.36099578318602804
ENSGT00390000006412.Euteleostomi.001_AA,0.8908849130267763,1.0,0.2912171254540273
ENSGT00390000003937.Euteleostomi.001_AA,0.6822861737294583,0.9975510204081632,0.4455947845947096
ENSGT00390000001986.Euteleostomi.001_AA,0.6476102352678637,1.0,0.46159705949072816
ENSGT00390000008805.Euteleostomi.001_AA,0.6729619715206602,0.9927721088435374,0.45440334724445286
ENSGT00390000006729.Euteleostomi.001_AA,0.8130372210668699,1.0,0.35611164736953
ENSGT00390000004798.Euteleostomi.001_AA,0.6985963656686073,1.0,0.43709000510219237
ENSGT00390000001790.Euteleostomi.001_AA,0.8647351034294151,1.0,0.3293037511126792
ENSGT00390000008642.Euteleostomi.001_AA,0.6156837737795609,0.9945578231292517,0.47674919471897853
ENSGT00390000008797.Euteleostomi.001_AA,0.7068826181081124,1.0,0.4337375178177988
ENSGT00390000004040.Euteleostomi.001_AA,0.6793114055683277,1.0,0.4571572870171649
ENSGT00390000007989.Euteleostomi.001_AA,0.8076345818323082,1.0,0.38504515553410423
ENSGT00390000009042.Euteleostomi.001_AA,0.7121328543633417,1.0,0.4428722791784593
ENSGT00390000006124.Euteleostomi.001_AA,0.6451406432439808,0.9215896885069818,0.4427781228291173
ENSGT00390000000190.Euteleostomi.001_AA,0.6283808384554544,0.9926530612244898,0.46393022833350184
ENSGT00390000004964.Euteleostomi.001_AA,0.8903571105671422,1.0,0.2865014635970665
ENSGT00390000002854.Euteleostomi.001_AA,0.9277234025191919,1.0,0.25202059722527875
ENSGT00390000006647.Euteleostomi.001_AA,0.48437684082391025,0.0,0.49815428354554664
ENSGT00390000004842.Euteleostomi.001_AA,0.8664105928376389,1.0,0.2995509778378881
ENSGT00390000004772.Euteleostomi.001_AA,0.7239518480884721,1.0,0.4385216261492232
ENSGT00390000000847.Euteleostomi.001_AA,0.5027962098052098,0.7011661807580175,0.4851726213609375
ENSGT00390000003403.Euteleostomi.001_AA,0.6559996863446815,0.8367346938775511,0.4078417591835382
ENSGT00390000009328.Euteleostomi.001_AA,0.8414049154247114,1.0,0.3503828705020334
ENSGT00390000008374.Euteleostomi.001_AA,0.9243808818259117,1.0,0.2564250406649521
ENSGT00390000001322.Euteleostomi.001_AA,0.8900811960182536,1.0,0.3032225335763284
ENSGT00390000003587.Euteleostomi.001_AA,0.811523361369868,1.0,0.3742949525544002
ENSGT00390000001536.Euteleostomi.001_AA,0.8034715372377134,1.0,0.38613328261260627
ENSGT00390000003574.Euteleostomi.001_AA,0.9261975500004799,1.0,0.2555233488593457
ENSGT00390000002528.Euteleostomi.001_AA,0.8513176904548315,1.0,0.33907780507759616
ENSGT00390000008446.Euteleostomi.001_AA,0.6675790293998786,1.0,0.4483855486812906
ENSGT00390000005250.Euteleostomi.001_AA,0.7926833723233335,0.9972789115646259,0.3921060134809456
ENSGT00390000002579.Euteleostomi.001_AA,0.7378662594685305,1.0,0.42316789192854676
ENSGT00390000008006.Euteleostomi.001_AA,0.700769424969742,1.0,0.4343399765692563
ENSGT00390000007991.Euteleostomi.001_AA,0.4385344037974445,0.11904761904761904,0.46128245193936707
ENSGT00390000005794.Euteleostomi.001_AA,0.8498516273771337,1.0,0.35289692013400936
ENSGT00390000009739.Euteleostomi.001_AA,0.6985481582743586,1.0,0.4528459966503967
ENSGT00390000008765.Euteleostomi.001_AA,0.5953624853751421,0.8388458831808585,0.4437859615173371
ENSGT00390000001762.Euteleostomi.001_AA,0.8675006711341093,1.0,0.3291679167097584
ENSGT00390000005767.Euteleostomi.001_AA,0.6441057701746183,0.9962515618492295,0.44443477963339334
ENSGT00390000007652.Euteleostomi.001_AA,0.575205178944398,0.8676085818942961,0.4703465022467752
ENSGT00390000001803.Euteleostomi.001_AA,0.6306065825596602,0.9573829531812725,0.46074027334438916
ENSGT00390000003967.Euteleostomi.001_AA,0.7925558243784043,0.99848828420257,0.39148657657503
ENSGT00390000000523.Euteleostomi.001_AA,0.8023642702787628,1.0,0.38689263028492277
ENSGT00390000000337.Euteleostomi.001_AA,0.8347321081485354,1.0,0.3538937830921838
ENSGT00390000006413.Euteleostomi.001_AA,0.9164358389562661,1.0,0.25801775287269696
ENSGT00390000006207.Euteleostomi.001_AA,0.9112618005465545,1.0,0.2751743274693837
ENSGT00390000009361.Euteleostomi.001_AA,0.7160076163441877,1.0,0.43139100986698614
ENSGT00390000006370.Euteleostomi.001_AA,0.7188084372720851,0.9848828420256992,0.42323163259950597
ENSGT00390000004214.Euteleostomi.001_AA,0.5037750030923769,0.7755102040816326,0.48988035424852955
ENSGT00390000001205.Euteleostomi.001_AA,0.6295325356239481,1.0,0.47133893228436624
ENSGT00390000000259.Euteleostomi.001_AA,0.7790408406180317,1.0,0.384869087388211
ENSGT00390000008202.Euteleostomi.001_AA,0.5961837105386998,0.9461966604823747,0.4745977553517186
ENSGT00390000006338.Euteleostomi.001_AA,0.9028647991639789,1.0,0.29132253973874966
ENSGT00390000001254.Euteleostomi.001_AA,0.9135318738182204,1.0,0.2716051368511493
ENSGT00390000005590.Euteleostomi.001_AA,0.6616617301116667,0.9340659340659341,0.43338648393378726
ENSGT00390000001566.Euteleostomi.001_AA,0.8826910893584887,1.0,0.31332200260135223
ENSGT00390000009329.Euteleostomi.001_AA,0.855216315456349,1.0,0.3376987366307471
ENSGT00390000005563.Euteleostomi.001_AA,0.8246043276167373,1.0,0.35696578073066
ENSGT00390000003453.Euteleostomi.001_AA,0.6518046159066974,0.9811320754716981,0.4476721756916136
ENSGT00390000006976.Euteleostomi.001_AA,0.3783593841228324,0.0,0.46664302568739935
ENSGT00390000000993.Euteleostomi.001_AA,0.7837414565139545,1.0,0.38004957232750836
ENSGT00390000003768.Euteleostomi.001_AA,0.8105363119444263,1.0,0.3776923660392933
ENSGT00390000003858.Euteleostomi.001_AA,0.8236992076121821,1.0,0.3585594946894705
ENSGT00390000005939.Euteleostomi.001_AA,0.7395251056265825,0.9987244897959183,0.4250445707686374
ENSGT00390000003809.Euteleostomi.001_AA,0.9196325469325547,1.0,0.2623461589039762
ENSGT00390000006985.Euteleostomi.001_AA,0.7178500079115216,1.0,0.41887661749253013
ENSGT00390000004010.Euteleostomi.001_AA,0.20148488170683712,0.0,0.3944357893127294
ENSGT00390000006760.Euteleostomi.001_AA,0.8815974288577163,1.0,0.31769356186769526
ENSGT00390000004396.Euteleostomi.001_AA,0.7927345319023711,1.0,0.3959840286260103
ENSGT00390000000403.Euteleostomi.001_AA,0.7103409409789657,1.0,0.4323781555939281
ENSGT00390000008458.Euteleostomi.001_AA,0.8328439924379314,1.0,0.35245229134725287
ENSGT00390000002373.Euteleostomi.001_AA,0.9176538486870347,1.0,0.26762422755443727
ENSGT00390000004520.Euteleostomi.001_AA,0.7925637785531913,1.0,0.3827809115026325
ENSGT00390000003209.Euteleostomi.001_AA,0.8151549492633805,1.0,0.3751276700171808
ENSGT00390000001170.Euteleostomi.001_AA,0.7923024397040515,1.0,0.38860316436198894
ENSGT00390000007605.Euteleostomi.001_AA,0.7781380048464667,1.0,0.4082680225274586
ENSGT00390000001805.Euteleostomi.001_AA,0.6887885795342221,0.9822537710736469,0.4439307804420285
ENSGT00390000007772.Euteleostomi.001_AA,0.777257908061283,0.9895043731778426,0.39761514115540963
ENSGT00390000007723.Euteleostomi.001_AA,0.934894941797756,1.0,0.23422188311375047
ENSGT00390000007813.Euteleostomi.001_AA,0.8117816616732186,1.0,0.3673608495058442
ENSGT00390000003132.Euteleostomi.001_AA,0.8239180465086227,1.0,0.35931530023666364
ENSGT00390000000656.Euteleostomi.001_AA,0.6443362616641866,0.9464285714285714,0.4523162629102513
ENSGT00390000009045.Euteleostomi.001_AA,0.7267636993398284,1.0,0.43663247583116765
ENSGT00390000004786.Euteleostomi.001_AA,0.649583982182019,0.9285714285714286,0.4366757548226656
ENSGT00390000004653.Euteleostomi.001_AA,0.8288523269588893,1.0,0.3637096898682851
ENSGT00390000006983.Euteleostomi.001_AA,0.7214687245513767,1.0,0.4287155616051178
ENSGT00390000006172.Euteleostomi.001_AA,0.8912557111727081,1.0,0.29506917712328623
ENSGT00390000008048.Euteleostomi.001_AA,0.8814355276461966,1.0,0.3065161978871449
ENSGT00390000009163.Euteleostomi.001_AA,0.7728235735669091,1.0,0.4045718326686901
ENSGT00390000004990.Euteleostomi.001_AA,0.9099356037170263,1.0,0.27429482401611105
ENSGT00390000005565.Euteleostomi.001_AA,0.896316149621796,1.0,0.29312082424210667
ENSGT00390000008373.Euteleostomi.001_AA,0.774418720694656,1.0,0.40274517864280457
ENSGT00390000001374.Euteleostomi.001_AA,0.8584204388306447,1.0,0.33779460479389756
ENSGT00390000003210.Euteleostomi.001_AA,0.8919381747554384,1.0,0.2991529486084893
ENSGT00390000003367.Euteleostomi.001_AA,0.599366569261588,0.9063625450180072,0.4586411523639958
ENSGT00390000009258.Euteleostomi.001_AA,0.923560765322836,1.0,0.24598718361088184
ENSGT00390000005412.Euteleostomi.001_AA,0.760654037966499,1.0,0.4039929331541645
ENSGT00390000001446.Euteleostomi.001_AA,0.687126392275811,1.0,0.4611312690552402
ENSGT00390000005003.Euteleostomi.001_AA,0.6484199024148186,0.9957035445757251,0.46239619927072045
ENSGT00390000005646.Euteleostomi.001_AA,0.9164762654187729,1.0,0.26755802610390333
ENSGT00390000006658.Euteleostomi.001_AA,0.7767291167296166,1.0,0.4092924567550708
ENSGT00390000003044.Euteleostomi.001_AA,0.5420813612352462,0.9436734693877551,0.4848265237484396
ENSGT00390000004179.Euteleostomi.001_AA,0.5532976264369128,0.9020408163265307,0.4855890943813713
ENSGT00390000005125.Euteleostomi.001_AA,0.6805197318522977,1.0,0.46008326628504387
ENSGT00390000005801.Euteleostomi.001_AA,0.8463806179685952,1.0,0.3375676372636103
ENSGT00390000005338.Euteleostomi.001_AA,0.8411793420350551,1.0,0.3545601994704929
ENSGT00390000008408.Euteleostomi.001_AA,0.8757694572740226,1.0,0.30362776924700835
ENSGT00390000000453.Euteleostomi.001_AA,0.8926739978635916,1.0,0.29907094658958705
ENSGT00390000008459.Euteleostomi.001_AA,0.7778687546002447,1.0,0.4077074792709593
ENSGT00390000003337.Euteleostomi.001_AA,0.6817053497929071,0.9909297052154195,0.4456856126344758
ENSGT00390000005256.Euteleostomi.001_AA,0.6818009712741633,0.9892588614393125,0.4348802555137825
ENSGT00390000007526.Euteleostomi.001_AA,0.7838366563788665,1.0,0.3817605226641159
ENSGT00390000001561.Euteleostomi.001_AA,0.7360907818319293,1.0,0.4193846836642481
ENSGT00390000008566.Euteleostomi.001_AA,0.6856135043516988,1.0,0.4496438131312856
ENSGT00390000007214.Euteleostomi.001_AA,0.9577231318821907,1.0,0.19012782918324897
ENSGT00390000003405.Euteleostomi.001_AA,0.8866039479498493,1.0,0.2936193160850367
ENSGT00390000005535.Euteleostomi.001_AA,0.586488050816701,0.8862973760932945,0.469637488271485
ENSGT00390000003581.Euteleostomi.001_AA,0.7995498252880016,1.0,0.39128682591128994
ENSGT00390000006641.Euteleostomi.001_AA,0.786458939726928,1.0,0.3929245596563958
ENSGT00390000003618.Euteleostomi.001_AA,0.6756262868428622,0.9129967776584318,0.4235666202823529
ENSGT00390000007799.Euteleostomi.001_AA,0.801993520140719,1.0,0.38197716768746925
ENSGT00390000003188.Euteleostomi.001_AA,0.7208812276555548,1.0,0.444497975615446
ENSGT00390000002615.Euteleostomi.001_AA,0.5988192299742292,0.9027611044417767,0.4639652034673971
ENSGT00390000005728.Euteleostomi.001_AA,0.6582255499602438,0.9714285714285714,0.4454629701143419
ENSGT00390000007058.Euteleostomi.001_AA,0.8227428882849508,1.0,0.3667647345456948
ENSGT00390000006806.Euteleostomi.001_AA,0.7578817589465234,1.0,0.4132299906917662
ENSGT00390000006173.Euteleostomi.001_AA,0.65681869017973,0.9554043839758125,0.45705617874925963
ENSGT00390000004933.Euteleostomi.001_AA,0.5002933321938692,0.7821428571428571,0.4853506792816302
ENSGT00390000007246.Euteleostomi.001_AA,0.8543495620493142,1.0,0.3444333979296032
ENSGT00390000005536.Euteleostomi.001_AA,0.9382493822943102,1.0,0.2251968125321663
ENSGT00390000008565.Euteleostomi.001_AA,0.8033770826692578,1.0,0.3765039665867509
ENSGT00390000002368.Euteleostomi.001_AA,0.776861701517619,1.0,0.39504988842145033
ENSGT00390000008206.Euteleostomi.001_AA,0.7378155228557546,1.0,0.41933199736352134
ENSGT00390000005410.Euteleostomi.001_AA,0.8914954271633814,1.0,0.2959978013143445
ENSGT00390000004599.Euteleostomi.001_AA,0.9014036046465631,1.0,0.28496500269938757
ENSGT00390000003365.Euteleostomi.001_AA,0.8630095622761094,1.0,0.335822071569889
ENSGT00390000004600.Euteleostomi.001_AA,0.8903399074003597,1.0,0.3049330710687927
ENSGT00390000004930.Euteleostomi.001_AA,0.916641028320302,1.0,0.24337159433822445
ENSGT00390000004190.Euteleostomi.001_AA,0.7634799896417103,1.0,0.40779306343884064
ENSGT00390000003047.Euteleostomi.001_AA,0.7638661105654462,1.0,0.4171175305442969
ENSGT00390000001737.Euteleostomi.001_AA,0.7900222494245465,1.0,0.37217870091522137
ENSGT00390000009178.Euteleostomi.001_AA,0.8115829653205181,1.0,0.37710323403189233
ENSGT00390000008984.Euteleostomi.001_AA,0.9079583118197444,1.0,0.2615864163976939
ENSGT00390000003602.Euteleostomi.001_AA,0.8265837650776494,0.9931972789115646,0.33220836042248014
ENSGT00390000007135.Euteleostomi.001_AA,0.40396612770665374,0.0,0.4771292157344758
ENSGT00390000008647.Euteleostomi.001_AA,0.8831668939194247,1.0,0.30804196521826943
ENSGT00390000008002.Euteleostomi.001_AA,0.6682657602381288,0.9824561403508771,0.454371045835069
ENSGT00390000003161.Euteleostomi.001_AA,0.7938892985884385,1.0,0.3713142082216801
ENSGT00390000008926.Euteleostomi.001_AA,0.7159804154360514,0.9964813511611541,0.43717143408950254
ENSGT00390000009212.Euteleostomi.001_AA,0.8392184174676118,1.0,0.3557236076793465
ENSGT00390000001588.Euteleostomi.001_AA,0.8835488938905762,1.0,0.31042520045000604
ENSGT00390000004394.Euteleostomi.001_AA,0.9178185220491827,1.0,0.26002263417558097
ENSGT00390000009571.Euteleostomi.001_AA,0.6472274985030088,0.9040816326530612,0.42953452678471993
ENSGT00390000002596.Euteleostomi.001_AA,0.6988549429116857,1.0,0.45318570073669695
ENSGT00390000002443.Euteleostomi.001_AA,0.7893337963109389,1.0,0.38975933171426075
ENSGT00390000006252.Euteleostomi.001_AA,0.8981651399412008,1.0,0.2925799619341183
ENSGT00390000000167.Euteleostomi.001_AA,0.8906399693292977,1.0,0.2944570686095239
ENSGT00390000006643.Euteleostomi.001_AA,0.7784548663437123,1.0,0.3953315562212703
ENSGT00390000006980.Euteleostomi.001_AA,0.8010930806953596,1.0,0.3553392585695066
ENSGT00390000002174.Euteleostomi.001_AA,0.7166095679255942,1.0,0.4369848355398758
