dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000000018,Drosophila,AA,32,26,0.9642121327737505,0.8536585365853658
EMGT00050000000018,Drosophila,AA,32,6,0.9486455551316292,0.8201219512195121
EMGT00050000000018,Drosophila,AA,32,47,0.9268218237314002,0.7682926829268293
EMGT00050000000018,Drosophila,AA,32,45,0.9330789774895079,0.7926829268292683
EMGT00050000000018,Drosophila,AA,32,4,0.9278901182754674,0.7652439024390244
EMGT00050000000018,Drosophila,AA,32,19,0.9309423884013736,0.7682926829268293
EMGT00050000000018,Drosophila,AA,32,24,0.9768027470431133,0.8719512195121951
EMGT00050000000018,Drosophila,AA,32,20,0.9343761922930179,0.801829268292683
EMGT00050000000018,Drosophila,AA,32,41,0.9291110263258299,0.75
EMGT00050000000018,Drosophila,AA,32,39,0.9542922548645555,0.8109756097560976
EMGT00050000000018,Drosophila,AA,32,43,0.9349103395650515,0.8048780487804879
EMGT00050000000018,Drosophila,AA,32,22,0.9563525371995422,0.8201219512195121
EMGT00050000000018,Drosophila,AA,32,2,0.9326974437237695,0.7896341463414634
EMGT00050000000018,Drosophila,AA,16,14,0.9666897987508675,0.7633136094674556
EMGT00050000000018,Drosophila,AA,16,9,0.9373120518158686,0.7751479289940828
EMGT00050000000018,Drosophila,AA,16,29,0.9510370884416686,0.7662721893491125
EMGT00050000000018,Drosophila,AA,16,48,0.9293700362402653,0.742603550295858
EMGT00050000000018,Drosophila,AA,16,30,0.9375433726578765,0.7248520710059172
EMGT00050000000018,Drosophila,AA,16,44,0.9361554476058292,0.7366863905325444
EMGT00050000000018,Drosophila,AA,16,25,0.9499575911789653,0.742603550295858
EMGT00050000000018,Drosophila,AA,16,18,0.9794124450613,0.8875739644970414
EMGT00050000000018,Drosophila,AA,16,5,0.9794124450613,0.8875739644970414
EMGT00050000000018,Drosophila,AA,16,7,0.9448685326547922,0.7633136094674556
EMGT00050000000018,Drosophila,AA,16,27,0.9604441360166551,0.7337278106508875
EMGT00050000000018,Drosophila,AA,16,46,0.9390084046572597,0.7307692307692307
EMGT00050000000018,Drosophila,AA,16,42,0.9526563343357236,0.7485207100591716
EMGT00050000000018,Drosophila,AA,16,3,0.957205644228545,0.7218934911242604
EMGT00050000000018,Drosophila,AA,16,23,0.9279050042408821,0.727810650887574
EMGT00050000000018,Drosophila,AA,16,21,0.936618089289845,0.7485207100591716
EMGT00050000000018,Drosophila,AA,16,1,0.953890045493099,0.7544378698224852
EMGT00050000000018,Drosophila,AA,16,38,0.9342277739224304,0.727810650887574
EMGT00050000000018,Drosophila,AA,16,40,0.9427095381293854,0.7662721893491125
EMGT00050000000018,Drosophila,AA,16,26,0.9413216130773383,0.7633136094674556
EMGT00050000000018,Drosophila,AA,16,6,0.9629886652787416,0.7485207100591716
EMGT00050000000018,Drosophila,AA,16,47,0.967460868224227,0.7899408284023669
EMGT00050000000018,Drosophila,AA,16,45,0.9592875318066157,0.7248520710059172
EMGT00050000000018,Drosophila,AA,16,4,0.9670753334875473,0.7781065088757396
EMGT00050000000018,Drosophila,AA,16,19,0.9852725730588326,0.9112426035502958
EMGT00050000000018,Drosophila,AA,16,24,0.9465648854961832,0.7396449704142012
EMGT00050000000018,Drosophila,AA,16,20,0.9644536972781248,0.7485207100591716
EMGT00050000000018,Drosophila,AA,16,41,0.9289073945562495,0.7218934911242604
EMGT00050000000018,Drosophila,AA,16,39,0.9543526871771146,0.7485207100591716
EMGT00050000000018,Drosophila,AA,16,43,0.9583622484385843,0.7366863905325444
EMGT00050000000018,Drosophila,AA,16,22,0.9575911789652247,0.7514792899408284
EMGT00050000000018,Drosophila,AA,16,2,0.9979952193692652,0.9822485207100592
EMGT00050000000018,Drosophila,AA,14,9,0.9428041428350595,0.7744807121661721
EMGT00050000000018,Drosophila,AA,14,29,0.952311021796259,0.7685459940652819
EMGT00050000000018,Drosophila,AA,14,48,0.9318287215953006,0.7270029673590505
EMGT00050000000018,Drosophila,AA,14,30,0.941026433761014,0.7566765578635015
EMGT00050000000018,Drosophila,AA,14,44,0.945741227392178,0.7863501483679525
EMGT00050000000018,Drosophila,AA,14,25,0.9574122739217809,0.798219584569733
EMGT00050000000018,Drosophila,AA,14,18,0.9800587416911424,0.8249258160237388
EMGT00050000000018,Drosophila,AA,14,5,0.9680785283660535,0.7685459940652819
EMGT00050000000018,Drosophila,AA,14,7,0.9476735198639666,0.7655786350148368
EMGT00050000000018,Drosophila,AA,14,27,0.9611995671664864,0.7833827893175074
EMGT00050000000018,Drosophila,AA,14,46,0.9449683104034626,0.7685459940652819
EMGT00050000000018,Drosophila,AA,14,42,0.9493739372391405,0.744807121661721
EMGT00050000000018,Drosophila,AA,14,3,0.9560983150409647,0.7507418397626113
EMGT00050000000018,Drosophila,AA,14,23,0.9394805997835832,0.744807121661721
EMGT00050000000018,Drosophila,AA,14,21,0.9332199721749884,0.7270029673590505
EMGT00050000000018,Drosophila,AA,14,1,0.9470551862729942,0.7388724035608308
EMGT00050000000018,Drosophila,AA,14,38,0.9417220590508579,0.744807121661721
EMGT00050000000018,Drosophila,AA,14,40,0.9434997681249034,0.771513353115727
EMGT00050000000018,Drosophila,AA,14,26,0.938166640902767,0.7359050445103857
EMGT00050000000018,Drosophila,AA,14,6,0.967151027979595,0.8249258160237388
EMGT00050000000018,Drosophila,AA,14,47,0.9894883289534704,0.9228486646884273
EMGT00050000000018,Drosophila,AA,14,45,0.9600401916834131,0.7774480712166172
EMGT00050000000018,Drosophila,AA,14,4,0.9925027052094605,0.9376854599406528
EMGT00050000000018,Drosophila,AA,14,19,0.9656051940021642,0.7596439169139466
EMGT00050000000018,Drosophila,AA,14,24,0.956021023342093,0.7863501483679525
EMGT00050000000018,Drosophila,AA,14,20,0.9615860256608441,0.7774480712166172
EMGT00050000000018,Drosophila,AA,14,41,0.9407172669655279,0.7388724035608308
EMGT00050000000018,Drosophila,AA,14,39,0.9574122739217809,0.7833827893175074
EMGT00050000000018,Drosophila,AA,14,43,0.958571649404854,0.7804154302670623
EMGT00050000000018,Drosophila,AA,14,22,0.9598083165867985,0.7922848664688428
EMGT00050000000018,Drosophila,AA,14,2,0.9679239449683104,0.7626112759643917
EMGT00050000000018,Drosophila,AA,9,29,0.9555147901857373,0.8277945619335347
EMGT00050000000018,Drosophila,AA,9,48,0.9333486203470152,0.7492447129909365
EMGT00050000000018,Drosophila,AA,9,30,0.935870977604525,0.7673716012084593
EMGT00050000000018,Drosophila,AA,9,44,0.9309026981579148,0.7794561933534743
EMGT00050000000018,Drosophila,AA,9,25,0.9578842773064282,0.8610271903323263
EMGT00050000000018,Drosophila,AA,9,18,0.9340365359626996,0.797583081570997
EMGT00050000000018,Drosophila,AA,9,5,0.930138347473821,0.7643504531722054
EMGT00050000000018,Drosophila,AA,9,7,0.9455782312925171,0.824773413897281
EMGT00050000000018,Drosophila,AA,9,27,0.9286860811740426,0.7734138972809668
EMGT00050000000018,Drosophila,AA,9,46,0.9391576855461286,0.7734138972809668
EMGT00050000000018,Drosophila,AA,9,42,0.9544446992280058,0.8277945619335347
EMGT00050000000018,Drosophila,AA,9,3,0.921042574333104,0.7462235649546828
EMGT00050000000018,Drosophila,AA,9,23,0.9532217381334557,0.7643504531722054
EMGT00050000000018,Drosophila,AA,9,21,0.9317434839104181,0.7552870090634441
EMGT00050000000018,Drosophila,AA,9,1,0.9433616143086448,0.7673716012084593
EMGT00050000000018,Drosophila,AA,9,38,0.9399984712986318,0.7583081570996979
EMGT00050000000018,Drosophila,AA,9,40,0.9617060307268975,0.8670694864048338
EMGT00050000000018,Drosophila,AA,9,26,0.9357181074677062,0.7734138972809668
EMGT00050000000018,Drosophila,AA,9,6,0.9396927310249943,0.7915407854984894
EMGT00050000000018,Drosophila,AA,9,47,0.92776886035313,0.7734138972809668
EMGT00050000000018,Drosophila,AA,9,45,0.9266987693953986,0.7673716012084593
EMGT00050000000018,Drosophila,AA,9,4,0.9295268669265458,0.7794561933534743
EMGT00050000000018,Drosophila,AA,9,19,0.9264694641901704,0.7734138972809668
EMGT00050000000018,Drosophila,AA,9,24,0.9577314071696095,0.8368580060422961
EMGT00050000000018,Drosophila,AA,9,20,0.9273102499426737,0.770392749244713
EMGT00050000000018,Drosophila,AA,9,41,0.9442788351295575,0.7522658610271903
EMGT00050000000018,Drosophila,AA,9,39,0.9431323091034166,0.7854984894259819
EMGT00050000000018,Drosophila,AA,9,43,0.92776886035313,0.770392749244713
EMGT00050000000018,Drosophila,AA,9,22,0.9468011923870672,0.8006042296072508
EMGT00050000000018,Drosophila,AA,9,2,0.9280746006267676,0.7915407854984894
EMGT00050000000018,Drosophila,AA,29,48,0.9215566577642121,0.7530487804878049
EMGT00050000000018,Drosophila,AA,29,30,0.9603967951163678,0.8262195121951219
EMGT00050000000018,Drosophila,AA,29,44,0.9482640213658908,0.8353658536585366
EMGT00050000000018,Drosophila,AA,29,25,0.9587180465471195,0.875
EMGT00050000000018,Drosophila,AA,29,18,0.9442197634490652,0.7957317073170732
EMGT00050000000018,Drosophila,AA,29,5,0.9368180083937429,0.7560975609756098
EMGT00050000000018,Drosophila,AA,29,7,0.9418542541014879,0.8048780487804879
EMGT00050000000018,Drosophila,AA,29,27,0.9417779473483403,0.8262195121951219
EMGT00050000000018,Drosophila,AA,29,46,0.9621518504387638,0.8353658536585366
EMGT00050000000018,Drosophila,AA,29,42,0.9462800457840519,0.7835365853658537
EMGT00050000000018,Drosophila,AA,29,3,0.9367417016405952,0.7957317073170732
EMGT00050000000018,Drosophila,AA,29,23,0.9291110263258299,0.7621951219512195
EMGT00050000000018,Drosophila,AA,29,21,0.9233880198397558,0.75
EMGT00050000000018,Drosophila,AA,29,1,0.9345288057993132,0.7957317073170732
EMGT00050000000018,Drosophila,AA,29,38,0.9424647081266692,0.7713414634146342
EMGT00050000000018,Drosophila,AA,29,40,0.9736741701640595,0.8445121951219512
EMGT00050000000018,Drosophila,AA,29,26,0.9449065242273941,0.7896341463414634
EMGT00050000000018,Drosophila,AA,29,6,0.966959175887066,0.850609756097561
EMGT00050000000018,Drosophila,AA,29,47,0.9407096528042732,0.8048780487804879
EMGT00050000000018,Drosophila,AA,29,45,0.9397939717665014,0.8140243902439024
EMGT00050000000018,Drosophila,AA,29,4,0.9405570392979778,0.801829268292683
EMGT00050000000018,Drosophila,AA,29,19,0.9435330026707364,0.801829268292683
EMGT00050000000018,Drosophila,AA,29,24,0.9875619992369324,0.9359756097560976
EMGT00050000000018,Drosophila,AA,29,20,0.9434566959175887,0.8292682926829268
EMGT00050000000018,Drosophila,AA,29,41,0.9318580694391454,0.7591463414634146
EMGT00050000000018,Drosophila,AA,29,39,0.9698588325066768,0.875
EMGT00050000000018,Drosophila,AA,29,43,0.9391072109881724,0.8201219512195121
EMGT00050000000018,Drosophila,AA,29,22,0.9716901945822205,0.875
EMGT00050000000018,Drosophila,AA,29,2,0.9410148798168638,0.7896341463414634
EMGT00050000000018,Drosophila,AA,48,30,0.9264650140247138,0.768025078369906
EMGT00050000000018,Drosophila,AA,48,44,0.9287392919414752,0.7711598746081505
EMGT00050000000018,Drosophila,AA,48,25,0.9160033356076113,0.7711598746081505
EMGT00050000000018,Drosophila,AA,48,18,0.9165340004548556,0.7648902821316614
EMGT00050000000018,Drosophila,AA,48,5,0.9292699567887196,0.8025078369905956
EMGT00050000000018,Drosophila,AA,48,7,0.9133500113713896,0.7711598746081505
EMGT00050000000018,Drosophila,AA,48,27,0.9200212265938897,0.7711598746081505
EMGT00050000000018,Drosophila,AA,48,46,0.9285118641497991,0.774294670846395
EMGT00050000000018,Drosophila,AA,48,42,0.9399590629974983,0.7774294670846394
EMGT00050000000018,Drosophila,AA,48,3,0.9116063983018725,0.7398119122257053
EMGT00050000000018,Drosophila,AA,48,23,0.9341975589417026,0.7774294670846394
EMGT00050000000018,Drosophila,AA,48,21,0.9335152755666742,0.8025078369905956
EMGT00050000000018,Drosophila,AA,48,1,0.9429914335531802,0.7962382445141066
EMGT00050000000018,Drosophila,AA,48,38,0.9294215753165037,0.7836990595611285
EMGT00050000000018,Drosophila,AA,48,40,0.9274505344553104,0.786833855799373
EMGT00050000000018,Drosophila,AA,48,26,0.9400348722613904,0.8025078369905956
EMGT00050000000018,Drosophila,AA,48,6,0.9176711394132363,0.7648902821316614
EMGT00050000000018,Drosophila,AA,48,47,0.9058448942460768,0.7648902821316614
EMGT00050000000018,Drosophila,AA,48,45,0.9165340004548556,0.7586206896551724
EMGT00050000000018,Drosophila,AA,48,4,0.9081191721628383,0.7617554858934169
EMGT00050000000018,Drosophila,AA,48,19,0.9160791448715033,0.7711598746081505
EMGT00050000000018,Drosophila,AA,48,24,0.9229019786217876,0.774294670846395
EMGT00050000000018,Drosophila,AA,48,20,0.9183534227882647,0.7711598746081505
EMGT00050000000018,Drosophila,AA,48,41,0.9287392919414752,0.774294670846395
EMGT00050000000018,Drosophila,AA,48,39,0.9163823819270714,0.7617554858934169
EMGT00050000000018,Drosophila,AA,48,43,0.921992267455083,0.7648902821316614
EMGT00050000000018,Drosophila,AA,48,22,0.9184292320521568,0.7711598746081505
EMGT00050000000018,Drosophila,AA,48,2,0.9126677279963612,0.780564263322884
EMGT00050000000018,Drosophila,AA,30,44,0.9681790499390986,0.8966565349544073
EMGT00050000000018,Drosophila,AA,30,25,0.9330085261875761,0.8267477203647416
EMGT00050000000018,Drosophila,AA,30,18,0.9317904993909866,0.7659574468085106
EMGT00050000000018,Drosophila,AA,30,5,0.9382612667478685,0.7629179331306991
EMGT00050000000018,Drosophila,AA,30,7,0.9149665042630938,0.756838905775076
EMGT00050000000018,Drosophila,AA,30,27,0.9537911084043849,0.8601823708206687
EMGT00050000000018,Drosophila,AA,30,46,0.994595006090134,0.9696048632218845
EMGT00050000000018,Drosophila,AA,30,42,0.9441230207064556,0.7781155015197568
EMGT00050000000018,Drosophila,AA,30,3,0.9511266747868453,0.8358662613981763
EMGT00050000000018,Drosophila,AA,30,23,0.9250152253349574,0.756838905775076
EMGT00050000000018,Drosophila,AA,30,21,0.921285018270402,0.7477203647416414
EMGT00050000000018,Drosophila,AA,30,1,0.9383373934226553,0.7993920972644377
EMGT00050000000018,Drosophila,AA,30,38,0.9356729598051157,0.756838905775076
EMGT00050000000018,Drosophila,AA,30,40,0.9587393422655298,0.8085106382978723
EMGT00050000000018,Drosophila,AA,30,26,0.9506699147381242,0.8024316109422492
EMGT00050000000018,Drosophila,AA,30,6,0.9460261875761267,0.8297872340425532
EMGT00050000000018,Drosophila,AA,30,47,0.9229598051157125,0.7659574468085106
EMGT00050000000018,Drosophila,AA,30,45,0.9517356881851401,0.8541033434650456
EMGT00050000000018,Drosophila,AA,30,4,0.9211327649208283,0.7598784194528876
EMGT00050000000018,Drosophila,AA,30,19,0.9314098660170523,0.756838905775076
EMGT00050000000018,Drosophila,AA,30,24,0.9593483556638246,0.8328267477203647
EMGT00050000000018,Drosophila,AA,30,20,0.9571406820950061,0.8693009118541033
EMGT00050000000018,Drosophila,AA,30,41,0.9250152253349574,0.7537993920972644
EMGT00050000000018,Drosophila,AA,30,39,0.9495280146163215,0.817629179331307
EMGT00050000000018,Drosophila,AA,30,43,0.9558465286236297,0.8753799392097265
EMGT00050000000018,Drosophila,AA,30,22,0.9495280146163215,0.8145896656534954
EMGT00050000000018,Drosophila,AA,30,2,0.9245584652862363,0.7416413373860182
EMGT00050000000018,Drosophila,AA,44,25,0.9417818740399385,0.8154761904761905
EMGT00050000000018,Drosophila,AA,44,18,0.943394777265745,0.7589285714285714
EMGT00050000000018,Drosophila,AA,44,5,0.9495391705069124,0.7529761904761905
EMGT00050000000018,Drosophila,AA,44,7,0.9229646697388633,0.75
EMGT00050000000018,Drosophila,AA,44,27,0.9622119815668203,0.8541666666666666
EMGT00050000000018,Drosophila,AA,44,46,0.9824884792626728,0.8988095238095238
EMGT00050000000018,Drosophila,AA,44,42,0.9502304147465438,0.7708333333333334
EMGT00050000000018,Drosophila,AA,44,3,0.9530721966205837,0.8244047619047619
EMGT00050000000018,Drosophila,AA,44,23,0.9389400921658986,0.75
EMGT00050000000018,Drosophila,AA,44,21,0.9293394777265745,0.7351190476190477
EMGT00050000000018,Drosophila,AA,44,1,0.9486943164362519,0.7857142857142857
EMGT00050000000018,Drosophila,AA,44,38,0.9449308755760368,0.75
EMGT00050000000018,Drosophila,AA,44,40,0.9556067588325653,0.8065476190476191
EMGT00050000000018,Drosophila,AA,44,26,0.9559907834101382,0.7857142857142857
EMGT00050000000018,Drosophila,AA,44,6,0.9512288786482335,0.8184523809523809
EMGT00050000000018,Drosophila,AA,44,47,0.9304147465437788,0.7559523809523809
EMGT00050000000018,Drosophila,AA,44,45,0.9591397849462365,0.8482142857142857
EMGT00050000000018,Drosophila,AA,44,4,0.9334101382488479,0.7648809523809523
EMGT00050000000018,Drosophila,AA,44,19,0.9390937019969278,0.7440476190476191
EMGT00050000000018,Drosophila,AA,44,24,0.9608294930875576,0.8214285714285714
EMGT00050000000018,Drosophila,AA,44,20,0.961136712749616,0.8660714285714286
EMGT00050000000018,Drosophila,AA,44,41,0.9377880184331797,0.7440476190476191
EMGT00050000000018,Drosophila,AA,44,39,0.9498463901689708,0.8095238095238095
EMGT00050000000018,Drosophila,AA,44,43,0.9649769585253456,0.875
EMGT00050000000018,Drosophila,AA,44,22,0.9495391705069124,0.8095238095238095
EMGT00050000000018,Drosophila,AA,44,2,0.9314132104454685,0.7351190476190477
EMGT00050000000018,Drosophila,AA,25,18,0.9522129324231035,0.8006042296072508
EMGT00050000000018,Drosophila,AA,25,5,0.9470737132775945,0.7673716012084593
EMGT00050000000018,Drosophila,AA,25,7,0.9589629515992943,0.8157099697885196
EMGT00050000000018,Drosophila,AA,25,27,0.9525197514765666,0.8398791540785498
EMGT00050000000018,Drosophila,AA,25,46,0.9440055227429623,0.8338368580060423
EMGT00050000000018,Drosophila,AA,25,42,0.9493748561785686,0.797583081570997
EMGT00050000000018,Drosophila,AA,25,3,0.9450793894300836,0.7945619335347432
EMGT00050000000018,Drosophila,AA,25,23,0.9397867607578431,0.7583081570996979
EMGT00050000000018,Drosophila,AA,25,21,0.9292782081767278,0.7522658610271903
EMGT00050000000018,Drosophila,AA,25,1,0.946536779934034,0.8036253776435045
EMGT00050000000018,Drosophila,AA,25,38,0.9322696939479942,0.7613293051359517
EMGT00050000000018,Drosophila,AA,25,40,0.9624146659507555,0.8882175226586103
EMGT00050000000018,Drosophila,AA,25,26,0.9412441512617934,0.7945619335347432
EMGT00050000000018,Drosophila,AA,25,6,0.9568152182250518,0.8549848942598187
EMGT00050000000018,Drosophila,AA,25,47,0.942548132239012,0.770392749244713
EMGT00050000000018,Drosophila,AA,25,45,0.9498350847587635,0.824773413897281
EMGT00050000000018,Drosophila,AA,25,4,0.944542456086523,0.7734138972809668
EMGT00050000000018,Drosophila,AA,25,19,0.9467668942241313,0.7673716012084593
EMGT00050000000018,Drosophila,AA,25,24,0.9713124185011889,0.9123867069486404
EMGT00050000000018,Drosophila,AA,25,20,0.952366341949835,0.8338368580060423
EMGT00050000000018,Drosophila,AA,25,41,0.9400935798113063,0.7552870090634441
EMGT00050000000018,Drosophila,AA,25,39,0.9566618086983202,0.8338368580060423
EMGT00050000000018,Drosophila,AA,25,43,0.9479174656746184,0.8217522658610272
EMGT00050000000018,Drosophila,AA,25,22,0.9585027230190994,0.8429003021148036
EMGT00050000000018,Drosophila,AA,25,2,0.9439288179795965,0.7552870090634441
EMGT00050000000018,Drosophila,AA,18,5,0.9813372406879001,0.8928571428571429
EMGT00050000000018,Drosophila,AA,18,7,0.947944782910465,0.7738095238095238
EMGT00050000000018,Drosophila,AA,18,27,0.9728541682733092,0.7886904761904762
EMGT00050000000018,Drosophila,AA,18,46,0.9491015655124547,0.7648809523809523
EMGT00050000000018,Drosophila,AA,18,42,0.957276162566515,0.7589285714285714
EMGT00050000000018,Drosophila,AA,18,3,0.960746510372484,0.7410714285714286
EMGT00050000000018,Drosophila,AA,18,23,0.9348345800879154,0.7470238095238095
EMGT00050000000018,Drosophila,AA,18,21,0.9335235598056605,0.7321428571428571
EMGT00050000000018,Drosophila,AA,18,1,0.9571990437263823,0.7470238095238095
EMGT00050000000018,Drosophila,AA,18,38,0.9346032235675176,0.7380952380952381
EMGT00050000000018,Drosophila,AA,18,40,0.9445515539446286,0.7589285714285714
EMGT00050000000018,Drosophila,AA,18,26,0.9426235829413125,0.7470238095238095
EMGT00050000000018,Drosophila,AA,18,6,0.9688439885864116,0.7916666666666666
EMGT00050000000018,Drosophila,AA,18,47,0.971157553790391,0.8065476190476191
EMGT00050000000018,Drosophila,AA,18,45,0.9680728001850852,0.7648809523809523
EMGT00050000000018,Drosophila,AA,18,4,0.9731626436338398,0.8065476190476191
EMGT00050000000018,Drosophila,AA,18,19,0.9794863885247166,0.9107142857142857
EMGT00050000000018,Drosophila,AA,18,24,0.958124469807974,0.7797619047619048
EMGT00050000000018,Drosophila,AA,18,20,0.967687205984422,0.7708333333333334
EMGT00050000000018,Drosophila,AA,18,41,0.9360684815300377,0.7440476190476191
EMGT00050000000018,Drosophila,AA,18,39,0.9593583712500964,0.7708333333333334
EMGT00050000000018,Drosophila,AA,18,43,0.9706948407495951,0.7857142857142857
EMGT00050000000018,Drosophila,AA,18,22,0.9617490552942084,0.7797619047619048
EMGT00050000000018,Drosophila,AA,18,2,0.9807974088069715,0.9047619047619048
EMGT00050000000018,Drosophila,AA,5,7,0.9389430083608192,0.7680722891566265
EMGT00050000000018,Drosophila,AA,5,27,0.970085142287336,0.7801204819277109
EMGT00050000000018,Drosophila,AA,5,46,0.9495282657053002,0.7650602409638554
EMGT00050000000018,Drosophila,AA,5,42,0.9594231801794891,0.7680722891566265
EMGT00050000000018,Drosophila,AA,5,3,0.9591930658893917,0.7349397590361446
EMGT00050000000018,Drosophila,AA,5,23,0.9356447035360896,0.7530120481927711
EMGT00050000000018,Drosophila,AA,5,21,0.9405538083915012,0.786144578313253
EMGT00050000000018,Drosophila,AA,5,1,0.9667868374626064,0.8102409638554217
EMGT00050000000018,Drosophila,AA,5,38,0.9373322083301373,0.7560240963855421
EMGT00050000000018,Drosophila,AA,5,40,0.9404771036281353,0.7740963855421686
EMGT00050000000018,Drosophila,AA,5,26,0.9547441896141751,0.822289156626506
EMGT00050000000018,Drosophila,AA,5,6,0.9526731610032984,0.7560240963855421
EMGT00050000000018,Drosophila,AA,5,47,0.9514458847894455,0.75
EMGT00050000000018,Drosophila,AA,5,45,0.966556723172509,0.7620481927710844
EMGT00050000000018,Drosophila,AA,5,4,0.9537470276904195,0.7469879518072289
EMGT00050000000018,Drosophila,AA,5,19,0.9779090281506482,0.8945783132530121
EMGT00050000000018,Drosophila,AA,5,24,0.9483009894914474,0.7560240963855421
EMGT00050000000018,Drosophila,AA,5,20,0.9692413898903122,0.7801204819277109
EMGT00050000000018,Drosophila,AA,5,41,0.937869141673698,0.75
EMGT00050000000018,Drosophila,AA,5,39,0.9457697323003759,0.7409638554216867
EMGT00050000000018,Drosophila,AA,5,43,0.9705453708675309,0.7771084337349398
EMGT00050000000018,Drosophila,AA,5,22,0.9478407609112526,0.75
EMGT00050000000018,Drosophila,AA,5,2,0.973230037585334,0.9006024096385542
EMGT00050000000018,Drosophila,AA,7,27,0.9311218613222759,0.7485029940119761
EMGT00050000000018,Drosophila,AA,7,46,0.924364585732934,0.7485029940119761
EMGT00050000000018,Drosophila,AA,7,42,0.9411809874836827,0.7904191616766467
EMGT00050000000018,Drosophila,AA,7,3,0.9266682024111188,0.7215568862275449
EMGT00050000000018,Drosophila,AA,7,23,0.946172156953083,0.7694610778443114
EMGT00050000000018,Drosophila,AA,7,21,0.9358826691238578,0.7664670658682635
EMGT00050000000018,Drosophila,AA,7,1,0.9339629885587039,0.7425149700598802
EMGT00050000000018,Drosophila,AA,7,38,0.940336328035015,0.7664670658682635
EMGT00050000000018,Drosophila,AA,7,40,0.943254242494049,0.8053892215568862
EMGT00050000000018,Drosophila,AA,7,26,0.9262074790754818,0.7485029940119761
EMGT00050000000018,Drosophila,AA,7,6,0.9407202641480458,0.7664670658682635
EMGT00050000000018,Drosophila,AA,7,47,0.9358058819012516,0.7514970059880239
EMGT00050000000018,Drosophila,AA,7,45,0.9297396913153652,0.7455089820359282
EMGT00050000000018,Drosophila,AA,7,4,0.9363433924594947,0.7544910179640718
EMGT00050000000018,Drosophila,AA,7,19,0.9405666897028334,0.7634730538922155
EMGT00050000000018,Drosophila,AA,7,24,0.9501650925286033,0.8053892215568862
EMGT00050000000018,Drosophila,AA,7,20,0.9328879674422176,0.7455089820359282
EMGT00050000000018,Drosophila,AA,7,41,0.945711433617446,0.7634730538922155
EMGT00050000000018,Drosophila,AA,7,39,0.9428703063810182,0.7634730538922155
EMGT00050000000018,Drosophila,AA,7,43,0.9325040313291868,0.7544910179640718
EMGT00050000000018,Drosophila,AA,7,22,0.9465560930661138,0.7754491017964071
EMGT00050000000018,Drosophila,AA,7,2,0.9421792213775628,0.781437125748503
EMGT00050000000018,Drosophila,AA,27,46,0.9655780435449248,0.8757575757575757
EMGT00050000000018,Drosophila,AA,27,42,0.9538485127261577,0.8
EMGT00050000000018,Drosophila,AA,27,3,0.9840539711744863,0.9212121212121213
EMGT00050000000018,Drosophila,AA,27,23,0.9271695798834714,0.7545454545454545
EMGT00050000000018,Drosophila,AA,27,21,0.922493100275989,0.7454545454545455
EMGT00050000000018,Drosophila,AA,27,1,0.9549218031278749,0.803030303030303
EMGT00050000000018,Drosophila,AA,27,38,0.9267095982827354,0.7575757575757576
EMGT00050000000018,Drosophila,AA,27,40,0.9408923643054278,0.8121212121212121
EMGT00050000000018,Drosophila,AA,27,26,0.9438055811100889,0.796969696969697
EMGT00050000000018,Drosophila,AA,27,6,0.9612848819380558,0.8484848484848485
EMGT00050000000018,Drosophila,AA,27,47,0.9439589083103342,0.7636363636363637
EMGT00050000000018,Drosophila,AA,27,45,0.994556884391291,0.9666666666666667
EMGT00050000000018,Drosophila,AA,27,4,0.9459521619135235,0.7636363636363637
EMGT00050000000018,Drosophila,AA,27,19,0.9597516099356026,0.7696969696969697
EMGT00050000000018,Drosophila,AA,27,24,0.9527752223244403,0.8333333333333334
EMGT00050000000018,Drosophila,AA,27,20,0.9909536951855259,0.9575757575757575
EMGT00050000000018,Drosophila,AA,27,41,0.9293928242870285,0.7515151515151515
EMGT00050000000018,Drosophila,AA,27,39,0.9569917203311867,0.8424242424242424
EMGT00050000000018,Drosophila,AA,27,43,0.9903403863845446,0.9515151515151515
EMGT00050000000018,Drosophila,AA,27,22,0.9566850659306961,0.8454545454545455
EMGT00050000000018,Drosophila,AA,27,2,0.9538485127261577,0.7454545454545455
EMGT00050000000018,Drosophila,AA,46,42,0.9477129157470127,0.7835365853658537
EMGT00050000000018,Drosophila,AA,46,3,0.9511378339295228,0.8414634146341463
EMGT00050000000018,Drosophila,AA,46,23,0.9286094832179009,0.7621951219512195
EMGT00050000000018,Drosophila,AA,46,21,0.9227490676611614,0.7560975609756098
EMGT00050000000018,Drosophila,AA,46,1,0.9414719537255499,0.8109756097560976
EMGT00050000000018,Drosophila,AA,46,38,0.9371337240277038,0.7652439024390244
EMGT00050000000018,Drosophila,AA,46,40,0.960270949082883,0.823170731707317
EMGT00050000000018,Drosophila,AA,46,26,0.9525839104954715,0.8079268292682927
EMGT00050000000018,Drosophila,AA,46,6,0.9469518228175661,0.8353658536585366
EMGT00050000000018,Drosophila,AA,46,47,0.9231296141258848,0.7682926829268293
EMGT00050000000018,Drosophila,AA,46,45,0.9556282822132582,0.8628048780487805
EMGT00050000000018,Drosophila,AA,46,4,0.9238907070553315,0.7652439024390244
EMGT00050000000018,Drosophila,AA,46,19,0.9343937894816957,0.7652439024390244
