name,ic_type,number_models,data_type,num_seq,min_seq_length,max_seq_length,mean_seq_length,stdev_seq_length,tree_length,mean_pairwise_distance
ENSGT00400000022032.Euteleostomi.001.nt,AICc,2,nt,61,699,1218,954.1967213114754,137.9650704190655,9.294319999999999,0.7897272459016387
ENSGT00400000022032.Euteleostomi.001.nt,BIC,1,nt,61,699,1218,954.1967213114754,137.9650704190655,9.294319999999999,0.7897272459016387
ENSGT00400000022055.Euteleostomi.001.nt,AIC,3,nt,62,1485,2130,1697.7096774193549,178.3297173819708,5.744939999999998,0.8800038022210463
ENSGT00400000022055.Euteleostomi.001.nt,AICc,3,nt,62,1485,2130,1697.7096774193549,178.3297173819708,5.744939999999998,0.8800038022210463
ENSGT00400000022055.Euteleostomi.001.nt,BIC,1,nt,62,1485,2130,1697.7096774193549,178.3297173819708,5.744939999999998,0.8800038022210463
ENSGT00410000025582.Euteleostomi.001.nt,AIC,1,nt,52,1944,2316,2101.0384615384614,63.10463192298761,8.398550000000002,0.8581287933634991
ENSGT00410000025582.Euteleostomi.001.nt,AICc,1,nt,52,1944,2316,2101.0384615384614,63.10463192298761,8.398550000000002,0.8581287933634991
ENSGT00410000025582.Euteleostomi.001.nt,BIC,1,nt,52,1944,2316,2101.0384615384614,63.10463192298761,8.398550000000002,0.8581287933634991
ENSGT00410000025596.Euteleostomi.001.nt,AIC,2,nt,51,1578,1743,1652.8823529411766,57.56549211422536,4.87379,0.8161926117647058
ENSGT00410000025596.Euteleostomi.001.nt,AICc,2,nt,51,1578,1743,1652.8823529411766,57.56549211422536,4.87379,0.8161926117647058
ENSGT00410000025596.Euteleostomi.001.nt,BIC,1,nt,51,1578,1743,1652.8823529411766,57.56549211422536,4.87379,0.8161926117647058
ENSGT00410000025615.Euteleostomi.001.nt,AIC,2,nt,60,711,903,804.1,48.433319529823336,4.920300000000001,0.580754333333333
ENSGT00410000025615.Euteleostomi.001.nt,AICc,2,nt,60,711,903,804.1,48.433319529823336,4.920300000000001,0.580754333333333
ENSGT00410000025615.Euteleostomi.001.nt,BIC,1,nt,60,711,903,804.1,48.433319529823336,4.920300000000001,0.580754333333333
ENSGT00410000025651.Euteleostomi.001.nt,AIC,2,nt,58,2607,2838,2698.0344827586205,41.001482864601236,7.324929999999994,0.6973568663036898
ENSGT00410000025651.Euteleostomi.001.nt,AICc,1,nt,58,2607,2838,2698.0344827586205,41.001482864601236,7.324929999999994,0.6973568663036898
ENSGT00410000025651.Euteleostomi.001.nt,BIC,3,nt,58,2607,2838,2698.0344827586205,41.001482864601236,7.324929999999994,0.6973568663036898
ENSGT00410000025758.Euteleostomi.001.nt,AIC,1,nt,57,3594,5865,4427.210526315789,453.8582903774711,4.681349999999999,0.7493266416040116
ENSGT00410000025758.Euteleostomi.001.nt,AICc,1,nt,57,3594,5865,4427.210526315789,453.8582903774711,4.681349999999999,0.7493266416040116
ENSGT00410000025758.Euteleostomi.001.nt,BIC,1,nt,57,3594,5865,4427.210526315789,453.8582903774711,4.681349999999999,0.7493266416040116
ENSGT00410000025793.Euteleostomi.001.nt,AIC,2,nt,60,1833,3501,2619.45,575.9925383520937,6.108510000000002,0.5965952824858747
ENSGT00410000025793.Euteleostomi.001.nt,AICc,2,nt,60,1833,3501,2619.45,575.9925383520937,6.108510000000002,0.5965952824858747
ENSGT00410000025793.Euteleostomi.001.nt,BIC,2,nt,60,1833,3501,2619.45,575.9925383520937,6.108510000000002,0.5965952824858747
ENSGT00420000029746.Euteleostomi.001.nt,AIC,7,nt,58,666,13863,1996.9137931034484,2099.1430355423763,5.5074299999999985,0.6461490199637032
ENSGT00420000029746.Euteleostomi.001.nt,AICc,7,nt,58,666,13863,1996.9137931034484,2099.1430355423763,5.5074299999999985,0.6461490199637032
ENSGT00420000029746.Euteleostomi.001.nt,BIC,4,nt,58,666,13863,1996.9137931034484,2099.1430355423763,5.5074299999999985,0.6461490199637032
ENSGT00440000033318.Euteleostomi.002.nt,AIC,4,nt,50,753,1098,979.26,102.34172648334518,5.890679999999998,0.6182974693877539
ENSGT00440000033318.Euteleostomi.002.nt,AICc,3,nt,50,753,1098,979.26,102.34172648334518,5.890679999999998,0.6182974693877539
ENSGT00440000033318.Euteleostomi.002.nt,BIC,2,nt,50,753,1098,979.26,102.34172648334518,5.890679999999998,0.6182974693877539
ENSGT00440000033542.Euteleostomi.002.nt,AIC,1,nt,54,2688,2979,2842.1111111111113,103.35169242467211,6.685300000000001,0.6568931656184493
ENSGT00440000033542.Euteleostomi.002.nt,AICc,1,nt,54,2688,2979,2842.1111111111113,103.35169242467211,6.685300000000001,0.6568931656184493
ENSGT00440000033542.Euteleostomi.002.nt,BIC,1,nt,54,2688,2979,2842.1111111111113,103.35169242467211,6.685300000000001,0.6568931656184493
ENSGT00440000033589.Euteleostomi.001.nt,AIC,2,nt,55,1098,1680,1317.8181818181818,103.22702253682503,7.9041200000000025,0.9879077710437723
ENSGT00440000033589.Euteleostomi.001.nt,AICc,2,nt,55,1098,1680,1317.8181818181818,103.22702253682503,7.9041200000000025,0.9879077710437723
ENSGT00440000033589.Euteleostomi.001.nt,BIC,1,nt,55,1098,1680,1317.8181818181818,103.22702253682503,7.9041200000000025,0.9879077710437723
ENSGT00440000034671.Euteleostomi.001.nt,AIC,1,nt,59,651,858,757.5254237288135,44.63428245279607,11.432609999999999,1.162533103448276
ENSGT00440000034671.Euteleostomi.001.nt,AICc,1,nt,59,651,858,757.5254237288135,44.63428245279607,11.432609999999999,1.162533103448276
ENSGT00440000034671.Euteleostomi.001.nt,BIC,1,nt,59,651,858,757.5254237288135,44.63428245279607,11.432609999999999,1.162533103448276
ENSGT00440000037341.Euteleostomi.002.nt,AIC,2,nt,53,828,1314,1130.2075471698113,128.95189301121414,7.8656999999999995,1.0274712336719853
ENSGT00440000037341.Euteleostomi.002.nt,AICc,2,nt,53,828,1314,1130.2075471698113,128.95189301121414,7.8656999999999995,1.0274712336719853
ENSGT00440000037341.Euteleostomi.002.nt,BIC,1,nt,53,828,1314,1130.2075471698113,128.95189301121414,7.8656999999999995,1.0274712336719853
ENSGT00440000037877.Euteleostomi.001.nt,AIC,2,nt,60,1575,2259,1856.05,131.51431255486858,6.626009999999999,0.7270897570621448
ENSGT00440000037877.Euteleostomi.001.nt,AICc,2,nt,60,1575,2259,1856.05,131.51431255486858,6.626009999999999,0.7270897570621448
ENSGT00440000037877.Euteleostomi.001.nt,BIC,2,nt,60,1575,2259,1856.05,131.51431255486858,6.626009999999999,0.7270897570621448
ENSGT00440000038338.Euteleostomi.001.nt,AIC,4,nt,51,2733,3408,3182.529411764706,151.23139263277005,3.8712899999999997,0.630556109803921
ENSGT00440000038338.Euteleostomi.001.nt,AICc,4,nt,51,2733,3408,3182.529411764706,151.23139263277005,3.8712899999999997,0.630556109803921
ENSGT00440000038338.Euteleostomi.001.nt,BIC,1,nt,51,2733,3408,3182.529411764706,151.23139263277005,3.8712899999999997,0.630556109803921
ENSGT00440000038465.Euteleostomi.001.nt,AIC,1,nt,52,3054,3633,3229.7884615384614,145.15864702259339,5.275499999999999,0.8235700301659139
ENSGT00440000038465.Euteleostomi.001.nt,AICc,1,nt,52,3054,3633,3229.7884615384614,145.15864702259339,5.275499999999999,0.8235700301659139
ENSGT00440000038465.Euteleostomi.001.nt,BIC,3,nt,52,3054,3633,3229.7884615384614,145.15864702259339,5.275499999999999,0.8235700301659139
ENSGT00440000039028.Euteleostomi.001.nt,AIC,2,nt,58,1029,1986,1538.6896551724137,322.9298553402185,8.284310000000005,1.1163994918330338
ENSGT00440000039028.Euteleostomi.001.nt,AICc,2,nt,58,1029,1986,1538.6896551724137,322.9298553402185,8.284310000000005,1.1163994918330338
ENSGT00440000039028.Euteleostomi.001.nt,BIC,1,nt,58,1029,1986,1538.6896551724137,322.9298553402185,8.284310000000005,1.1163994918330338
ENSGT00450000040316.Euteleostomi.001.nt,AIC,2,nt,52,1743,2541,2205.6923076923076,288.22700329751245,5.158619999999997,0.9483726998491714
ENSGT00450000040316.Euteleostomi.001.nt,AICc,2,nt,52,1743,2541,2205.6923076923076,288.22700329751245,5.158619999999997,0.9483726998491714
ENSGT00450000040316.Euteleostomi.001.nt,BIC,2,nt,52,1743,2541,2205.6923076923076,288.22700329751245,5.158619999999997,0.9483726998491714
ENSGT00450000040408.Euteleostomi.001.nt,AIC,3,nt,55,1047,2730,1661.7272727272727,391.6547258012141,2.66839,0.29200296296296346
ENSGT00450000040408.Euteleostomi.001.nt,AICc,2,nt,55,1047,2730,1661.7272727272727,391.6547258012141,2.66839,0.29200296296296346
ENSGT00450000040408.Euteleostomi.001.nt,BIC,3,nt,55,1047,2730,1661.7272727272727,391.6547258012141,2.66839,0.29200296296296346
ENSGT00480000042679.Euteleostomi.001.nt,AIC,1,nt,62,903,1065,978.483870967742,33.20366458912348,6.03944,1.0015727392913814
ENSGT00480000042679.Euteleostomi.001.nt,AICc,1,nt,62,903,1065,978.483870967742,33.20366458912348,6.03944,1.0015727392913814
ENSGT00480000042679.Euteleostomi.001.nt,BIC,1,nt,62,903,1065,978.483870967742,33.20366458912348,6.03944,1.0015727392913814
ENSGT00490000043360.Euteleostomi.001.nt,AIC,2,nt,61,2850,3930,3337.1311475409834,237.81515759162173,9.469599999999998,1.1575100765027324
ENSGT00490000043360.Euteleostomi.001.nt,AICc,2,nt,61,2850,3930,3337.1311475409834,237.81515759162173,9.469599999999998,1.1575100765027324
ENSGT00490000043360.Euteleostomi.001.nt,BIC,1,nt,61,2850,3930,3337.1311475409834,237.81515759162173,9.469599999999998,1.1575100765027324
ENSGT00490000043365.Euteleostomi.001.nt,AIC,2,nt,53,1596,2796,2119.0754716981132,477.6345903374173,5.691169999999998,0.9993371698113203
ENSGT00490000043365.Euteleostomi.001.nt,AICc,2,nt,53,1596,2796,2119.0754716981132,477.6345903374173,5.691169999999998,0.9993371698113203
ENSGT00490000043365.Euteleostomi.001.nt,BIC,1,nt,53,1596,2796,2119.0754716981132,477.6345903374173,5.691169999999998,0.9993371698113203
ENSGT00500000044808.Euteleostomi.002.nt,AIC,5,nt,55,1119,1299,1224.6,40.0099987503124,4.707329999999998,0.5370323905723903
ENSGT00500000044808.Euteleostomi.002.nt,AICc,4,nt,55,1119,1299,1224.6,40.0099987503124,4.707329999999998,0.5370323905723903
ENSGT00500000044808.Euteleostomi.002.nt,BIC,2,nt,55,1119,1299,1224.6,40.0099987503124,4.707329999999998,0.5370323905723903
ENSGT00500000044813.Euteleostomi.002.nt,AIC,1,nt,52,1437,1974,1784.25,103.73928009820638,5.8966899999999995,0.5683289441930622
ENSGT00500000044813.Euteleostomi.002.nt,AICc,1,nt,52,1437,1974,1784.25,103.73928009820638,5.8966899999999995,0.5683289441930622
ENSGT00500000044813.Euteleostomi.002.nt,BIC,2,nt,52,1437,1974,1784.25,103.73928009820638,5.8966899999999995,0.5683289441930622
ENSGT00510000046382.Euteleostomi.001.nt,AIC,3,nt,54,1332,1503,1451.0555555555557,43.414812126159035,8.831580000000002,0.8285026904262728
ENSGT00510000046382.Euteleostomi.001.nt,AICc,2,nt,54,1332,1503,1451.0555555555557,43.414812126159035,8.831580000000002,0.8285026904262728
ENSGT00510000046382.Euteleostomi.001.nt,BIC,1,nt,54,1332,1503,1451.0555555555557,43.414812126159035,8.831580000000002,0.8285026904262728
ENSGT00510000046400.Euteleostomi.001.nt,AIC,2,nt,55,1455,1719,1541.0727272727272,60.34310987255222,4.759980000000001,0.5666913131313136
ENSGT00510000046400.Euteleostomi.001.nt,AICc,2,nt,55,1455,1719,1541.0727272727272,60.34310987255222,4.759980000000001,0.5666913131313136
ENSGT00510000046400.Euteleostomi.001.nt,BIC,1,nt,55,1455,1719,1541.0727272727272,60.34310987255222,4.759980000000001,0.5666913131313136
ENSGT00510000046443.Euteleostomi.002.nt,AIC,1,nt,61,2568,3723,3093.7377049180327,293.29387433308506,6.164770000000003,0.6297398579234976
ENSGT00510000046443.Euteleostomi.002.nt,AICc,1,nt,61,2568,3723,3093.7377049180327,293.29387433308506,6.164770000000003,0.6297398579234976
ENSGT00510000046443.Euteleostomi.002.nt,BIC,1,nt,61,2568,3723,3093.7377049180327,293.29387433308506,6.164770000000003,0.6297398579234976
ENSGT00510000046502.Euteleostomi.003.nt,AIC,2,nt,50,1362,1521,1455.9,47.33823151814298,5.969969999999998,0.6533840244897966
ENSGT00510000046502.Euteleostomi.003.nt,AICc,2,nt,50,1362,1521,1455.9,47.33823151814298,5.969969999999998,0.6533840244897966
ENSGT00510000046502.Euteleostomi.003.nt,BIC,1,nt,50,1362,1521,1455.9,47.33823151814298,5.969969999999998,0.6533840244897966
ENSGT00510000046525.Euteleostomi.001.nt,AIC,3,nt,59,618,795,660.6610169491526,51.348911337044996,5.577860000000001,0.5504468264173001
ENSGT00510000046525.Euteleostomi.001.nt,AICc,2,nt,59,618,795,660.6610169491526,51.348911337044996,5.577860000000001,0.5504468264173001
ENSGT00510000046525.Euteleostomi.001.nt,BIC,2,nt,59,618,795,660.6610169491526,51.348911337044996,5.577860000000001,0.5504468264173001
ENSGT00510000046606.Euteleostomi.002.nt,AIC,3,nt,51,618,1746,956.1764705882352,283.8374679905634,9.250560000000004,0.9948419921568616
ENSGT00510000046606.Euteleostomi.002.nt,AICc,3,nt,51,618,1746,956.1764705882352,283.8374679905634,9.250560000000004,0.9948419921568616
ENSGT00510000046606.Euteleostomi.002.nt,BIC,1,nt,51,618,1746,956.1764705882352,283.8374679905634,9.250560000000004,0.9948419921568616
ENSGT00510000046654.Euteleostomi.001.nt,AIC,2,nt,59,756,993,808.8813559322034,39.09100114532169,7.875190000000002,0.862209164231444
ENSGT00510000046654.Euteleostomi.001.nt,AICc,2,nt,59,756,993,808.8813559322034,39.09100114532169,7.875190000000002,0.862209164231444
ENSGT00510000046654.Euteleostomi.001.nt,BIC,1,nt,59,756,993,808.8813559322034,39.09100114532169,7.875190000000002,0.862209164231444
ENSGT00510000046704.Euteleostomi.001.nt,AIC,1,nt,52,2292,2973,2559.2884615384614,231.4485786738293,8.788720000000005,1.0952390723981895
ENSGT00510000046704.Euteleostomi.001.nt,AICc,1,nt,52,2292,2973,2559.2884615384614,231.4485786738293,8.788720000000005,1.0952390723981895
ENSGT00510000046704.Euteleostomi.001.nt,BIC,1,nt,52,2292,2973,2559.2884615384614,231.4485786738293,8.788720000000005,1.0952390723981895
ENSGT00510000046803.Euteleostomi.001.nt,AIC,3,nt,60,963,1953,1495.75,253.69423909334745,7.198209999999998,0.7665709209039562
ENSGT00510000046803.Euteleostomi.001.nt,AICc,3,nt,60,963,1953,1495.75,253.69423909334745,7.198209999999998,0.7665709209039562
ENSGT00510000046803.Euteleostomi.001.nt,BIC,3,nt,60,963,1953,1495.75,253.69423909334745,7.198209999999998,0.7665709209039562
ENSGT00510000046928.Euteleostomi.001.nt,AIC,1,nt,54,987,1698,1230.111111111111,195.91870345829636,10.469800000000001,1.2395356044723966
ENSGT00510000046928.Euteleostomi.001.nt,AICc,1,nt,54,987,1698,1230.111111111111,195.91870345829636,10.469800000000001,1.2395356044723966
ENSGT00510000046928.Euteleostomi.001.nt,BIC,3,nt,54,987,1698,1230.111111111111,195.91870345829636,10.469800000000001,1.2395356044723966
ENSGT00510000046929.Euteleostomi.001.nt,AIC,1,nt,59,2865,3201,3075.6101694915255,93.60169040419356,5.493530000000002,0.8070539099941564
ENSGT00510000046929.Euteleostomi.001.nt,AICc,1,nt,59,2865,3201,3075.6101694915255,93.60169040419356,5.493530000000002,0.8070539099941564
ENSGT00510000046929.Euteleostomi.001.nt,BIC,1,nt,59,2865,3201,3075.6101694915255,93.60169040419356,5.493530000000002,0.8070539099941564
ENSGT00510000046989.Euteleostomi.001.nt,AIC,2,nt,57,639,888,760.1578947368421,55.98940890717133,7.543209999999999,1.0629144611528827
ENSGT00510000046989.Euteleostomi.001.nt,AICc,2,nt,57,639,888,760.1578947368421,55.98940890717133,7.543209999999999,1.0629144611528827
ENSGT00510000046989.Euteleostomi.001.nt,BIC,1,nt,57,639,888,760.1578947368421,55.98940890717133,7.543209999999999,1.0629144611528827
ENSGT00510000047020.Euteleostomi.001.nt,AIC,1,nt,50,861,1029,935.64,34.283785660041595,7.442499999999999,0.9530362857142867
ENSGT00510000047020.Euteleostomi.001.nt,AICc,1,nt,50,861,1029,935.64,34.283785660041595,7.442499999999999,0.9530362857142867
ENSGT00510000047020.Euteleostomi.001.nt,BIC,1,nt,50,861,1029,935.64,34.283785660041595,7.442499999999999,0.9530362857142867
ENSGT00510000047024.Euteleostomi.001.nt,AIC,1,nt,54,759,1941,1324.4444444444443,515.0957656579426,4.100460000000001,0.30144817610062874
ENSGT00510000047024.Euteleostomi.001.nt,AICc,1,nt,54,759,1941,1324.4444444444443,515.0957656579426,4.100460000000001,0.30144817610062874
ENSGT00510000047024.Euteleostomi.001.nt,BIC,1,nt,54,759,1941,1324.4444444444443,515.0957656579426,4.100460000000001,0.30144817610062874
ENSGT00510000047125.Euteleostomi.001.nt,AIC,1,nt,60,1026,3156,1211.45,261.7073941819213,4.8327500000000025,0.40380766101694904
ENSGT00510000047125.Euteleostomi.001.nt,AICc,1,nt,60,1026,3156,1211.45,261.7073941819213,4.8327500000000025,0.40380766101694904
ENSGT00510000047125.Euteleostomi.001.nt,BIC,2,nt,60,1026,3156,1211.45,261.7073941819213,4.8327500000000025,0.40380766101694904
ENSGT00510000047351.Euteleostomi.001.nt,AIC,2,nt,54,618,741,687.5,22.613862837932626,8.113760000000001,0.695117596086653
ENSGT00510000047351.Euteleostomi.001.nt,AICc,2,nt,54,618,741,687.5,22.613862837932626,8.113760000000001,0.695117596086653
ENSGT00510000047351.Euteleostomi.001.nt,BIC,1,nt,54,618,741,687.5,22.613862837932626,8.113760000000001,0.695117596086653
ENSGT00510000047407.Euteleostomi.001.nt,AIC,2,nt,56,777,1293,1069.8214285714287,168.8013471664098,7.06697,0.8785524675324666
ENSGT00510000047407.Euteleostomi.001.nt,AICc,2,nt,56,777,1293,1069.8214285714287,168.8013471664098,7.06697,0.8785524675324666
ENSGT00510000047407.Euteleostomi.001.nt,BIC,1,nt,56,777,1293,1069.8214285714287,168.8013471664098,7.06697,0.8785524675324666
ENSGT00520000055542.Euteleostomi.003.nt,AIC,2,nt,61,828,1107,1002.7377049180328,57.40815901343184,9.069579999999997,0.9820739016393435
ENSGT00520000055542.Euteleostomi.003.nt,AICc,2,nt,61,828,1107,1002.7377049180328,57.40815901343184,9.069579999999997,0.9820739016393435
ENSGT00520000055542.Euteleostomi.003.nt,BIC,3,nt,61,828,1107,1002.7377049180328,57.40815901343184,9.069579999999997,0.9820739016393435
ENSGT00520000055570.Euteleostomi.001.nt,AIC,1,nt,53,2313,2562,2454.1132075471696,63.21655709888719,6.7911199999999985,1.0843061103047886
ENSGT00520000055570.Euteleostomi.001.nt,AICc,1,nt,53,2313,2562,2454.1132075471696,63.21655709888719,6.7911199999999985,1.0843061103047886
ENSGT00520000055570.Euteleostomi.001.nt,BIC,2,nt,53,2313,2562,2454.1132075471696,63.21655709888719,6.7911199999999985,1.0843061103047886
ENSGT00520000055580.Euteleostomi.001.nt,AIC,1,nt,51,4581,6405,5764.35294117647,626.3558357205403,11.160929999999995,1.3642065098039196
ENSGT00520000055580.Euteleostomi.001.nt,AICc,1,nt,51,4581,6405,5764.35294117647,626.3558357205403,11.160929999999995,1.3642065098039196
ENSGT00520000055580.Euteleostomi.001.nt,BIC,2,nt,51,4581,6405,5764.35294117647,626.3558357205403,11.160929999999995,1.3642065098039196
ENSGT00520000055615.Euteleostomi.001.nt,AIC,1,nt,61,1296,1809,1511.7540983606557,208.46603686113997,2.3632,0.6348274754098364
ENSGT00520000055615.Euteleostomi.001.nt,AICc,1,nt,61,1296,1809,1511.7540983606557,208.46603686113997,2.3632,0.6348274754098364
ENSGT00520000055615.Euteleostomi.001.nt,BIC,2,nt,61,1296,1809,1511.7540983606557,208.46603686113997,2.3632,0.6348274754098364
ENSGT00520000055637.Euteleostomi.001.nt,AIC,2,nt,55,2475,3594,2881.9636363636364,314.69626530027233,4.958649999999999,0.9280482962962969
ENSGT00520000055637.Euteleostomi.001.nt,AICc,2,nt,55,2475,3594,2881.9636363636364,314.69626530027233,4.958649999999999,0.9280482962962969
ENSGT00520000055637.Euteleostomi.001.nt,BIC,2,nt,55,2475,3594,2881.9636363636364,314.69626530027233,4.958649999999999,0.9280482962962969
ENSGT00520000055649.Euteleostomi.001.nt,AIC,2,nt,62,1179,2472,1968.8709677419354,374.4735532639523,8.705030000000002,1.1502694077207822
ENSGT00520000055649.Euteleostomi.001.nt,AICc,2,nt,62,1179,2472,1968.8709677419354,374.4735532639523,8.705030000000002,1.1502694077207822
ENSGT00520000055649.Euteleostomi.001.nt,BIC,1,nt,62,1179,2472,1968.8709677419354,374.4735532639523,8.705030000000002,1.1502694077207822
ENSGT00530000062751.Euteleostomi.007.nt,AIC,1,nt,57,2541,2913,2664.8947368421054,65.60914684993199,5.434579999999996,0.7153436716791979
ENSGT00530000062751.Euteleostomi.007.nt,AICc,1,nt,57,2541,2913,2664.8947368421054,65.60914684993199,5.434579999999996,0.7153436716791979
ENSGT00530000062751.Euteleostomi.007.nt,BIC,2,nt,57,2541,2913,2664.8947368421054,65.60914684993199,5.434579999999996,0.7153436716791979
ENSGT00530000062787.Euteleostomi.002.nt,AIC,2,nt,56,2085,2673,2401.9821428571427,183.40352837603538,5.664620000000001,0.6344636558441568
ENSGT00530000062787.Euteleostomi.002.nt,AICc,2,nt,56,2085,2673,2401.9821428571427,183.40352837603538,5.664620000000001,0.6344636558441568
ENSGT00530000062787.Euteleostomi.002.nt,BIC,1,nt,56,2085,2673,2401.9821428571427,183.40352837603538,5.664620000000001,0.6344636558441568
ENSGT00530000062893.Euteleostomi.001.nt,AIC,1,nt,62,1440,1713,1612.5967741935483,72.46513230002172,9.845979999999997,0.6579367213114751
ENSGT00530000062893.Euteleostomi.001.nt,AICc,1,nt,62,1440,1713,1612.5967741935483,72.46513230002172,9.845979999999997,0.6579367213114751
ENSGT00530000062893.Euteleostomi.001.nt,BIC,1,nt,62,1440,1713,1612.5967741935483,72.46513230002172,9.845979999999997,0.6579367213114751
ENSGT00530000062893.Euteleostomi.003.nt,AIC,1,nt,60,1470,1728,1640.8,72.74795122049596,7.86949,0.7609071242937856
ENSGT00530000062893.Euteleostomi.003.nt,AICc,1,nt,60,1470,1728,1640.8,72.74795122049596,7.86949,0.7609071242937856
ENSGT00530000062893.Euteleostomi.003.nt,BIC,1,nt,60,1470,1728,1640.8,72.74795122049596,7.86949,0.7609071242937856
ENSGT00530000062904.Euteleostomi.001.nt,AIC,1,nt,59,2886,3432,3213.6610169491523,144.08517717553949,7.274069999999999,0.7670205493863236
ENSGT00530000062904.Euteleostomi.001.nt,AICc,1,nt,59,2886,3432,3213.6610169491523,144.08517717553949,7.274069999999999,0.7670205493863236
ENSGT00530000062904.Euteleostomi.001.nt,BIC,2,nt,59,2886,3432,3213.6610169491523,144.08517717553949,7.274069999999999,0.7670205493863236
ENSGT00530000062937.Euteleostomi.003.nt,AIC,2,nt,53,1707,2040,1888.245283018868,89.61539738502559,7.022529999999996,0.8587470972423807
ENSGT00530000062937.Euteleostomi.003.nt,AICc,2,nt,53,1707,2040,1888.245283018868,89.61539738502559,7.022529999999996,0.8587470972423807
ENSGT00530000062937.Euteleostomi.003.nt,BIC,3,nt,53,1707,2040,1888.245283018868,89.61539738502559,7.022529999999996,0.8587470972423807
ENSGT00530000062941.Euteleostomi.002.nt,AIC,1,nt,52,1701,2322,2012.25,276.17697331282943,4.079880000000001,0.7528945173453999
ENSGT00530000062941.Euteleostomi.002.nt,AICc,1,nt,52,1701,2322,2012.25,276.17697331282943,4.079880000000001,0.7528945173453999
ENSGT00530000062941.Euteleostomi.002.nt,BIC,1,nt,52,1701,2322,2012.25,276.17697331282943,4.079880000000001,0.7528945173453999
ENSGT00530000062961.Euteleostomi.002.nt,AIC,1,nt,60,1155,2325,1615.85,233.63275723715904,7.1592499999999974,0.9281548361581928
ENSGT00530000062961.Euteleostomi.002.nt,AICc,1,nt,60,1155,2325,1615.85,233.63275723715904,7.1592499999999974,0.9281548361581928
ENSGT00530000062961.Euteleostomi.002.nt,BIC,3,nt,60,1155,2325,1615.85,233.63275723715904,7.1592499999999974,0.9281548361581928
ENSGT00530000062974.Euteleostomi.004.nt,AIC,1,nt,61,3804,4224,4095.7868852459014,85.69871931250361,8.266309999999999,1.0201252131147553
ENSGT00530000062974.Euteleostomi.004.nt,AICc,1,nt,61,3804,4224,4095.7868852459014,85.69871931250361,8.266309999999999,1.0201252131147553
ENSGT00530000062974.Euteleostomi.004.nt,BIC,1,nt,61,3804,4224,4095.7868852459014,85.69871931250361,8.266309999999999,1.0201252131147553
ENSGT00530000062977.Euteleostomi.001.nt,AIC,1,nt,59,1311,1650,1538.4406779661017,59.9882951762519,7.586459999999998,1.0195147399181779
ENSGT00530000062977.Euteleostomi.001.nt,AICc,1,nt,59,1311,1650,1538.4406779661017,59.9882951762519,7.586459999999998,1.0195147399181779
ENSGT00530000062977.Euteleostomi.001.nt,BIC,1,nt,59,1311,1650,1538.4406779661017,59.9882951762519,7.586459999999998,1.0195147399181779
ENSGT00530000062987.Euteleostomi.001.nt,AIC,1,nt,59,2532,3228,2741.7966101694915,150.31917532726672,5.763999999999997,0.8225036353009934
ENSGT00530000062987.Euteleostomi.001.nt,AICc,1,nt,59,2532,3228,2741.7966101694915,150.31917532726672,5.763999999999997,0.8225036353009934
ENSGT00530000062987.Euteleostomi.001.nt,BIC,1,nt,59,2532,3228,2741.7966101694915,150.31917532726672,5.763999999999997,0.8225036353009934
ENSGT00530000063001.Euteleostomi.002.nt,AIC,1,nt,54,3327,3663,3578.5,77.08626630490147,6.863580000000001,0.6723987840670862
ENSGT00530000063001.Euteleostomi.002.nt,AICc,1,nt,54,3327,3663,3578.5,77.08626630490147,6.863580000000001,0.6723987840670862
ENSGT00530000063001.Euteleostomi.002.nt,BIC,2,nt,54,3327,3663,3578.5,77.08626630490147,6.863580000000001,0.6723987840670862
ENSGT00530000063002.Euteleostomi.002.nt,AIC,1,nt,54,1443,1608,1515,36.26787132664444,8.01299,1.0421183927323563
ENSGT00530000063002.Euteleostomi.002.nt,AICc,1,nt,54,1443,1608,1515,36.26787132664444,8.01299,1.0421183927323563
ENSGT00530000063002.Euteleostomi.002.nt,BIC,1,nt,54,1443,1608,1515,36.26787132664444,8.01299,1.0421183927323563
ENSGT00530000063006.Euteleostomi.003.nt,AIC,2,nt,51,3531,3837,3687.1176470588234,66.92612257073422,9.579780000000003,1.2032378352941162
ENSGT00530000063006.Euteleostomi.003.nt,AICc,2,nt,51,3531,3837,3687.1176470588234,66.92612257073422,9.579780000000003,1.2032378352941162
ENSGT00530000063006.Euteleostomi.003.nt,BIC,2,nt,51,3531,3837,3687.1176470588234,66.92612257073422,9.579780000000003,1.2032378352941162
ENSGT00530000063016.Euteleostomi.002.nt,AIC,1,nt,53,2520,5451,3125.7735849056603,843.3103416689181,8.674629999999997,1.0681483309143673
ENSGT00530000063016.Euteleostomi.002.nt,AICc,1,nt,53,2520,5451,3125.7735849056603,843.3103416689181,8.674629999999997,1.0681483309143673
ENSGT00530000063016.Euteleostomi.002.nt,BIC,1,nt,53,2520,5451,3125.7735849056603,843.3103416689181,8.674629999999997,1.0681483309143673
ENSGT00530000063026.Euteleostomi.001.nt,AIC,1,nt,60,2835,3720,3375.45,241.71873450390538,6.569249999999998,0.8573351186440669
ENSGT00530000063026.Euteleostomi.001.nt,AICc,1,nt,60,2835,3720,3375.45,241.71873450390538,6.569249999999998,0.8573351186440669
